"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.447750729E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.809808676E0,3.269598987E0
1.457749994E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.808510394E0,3.271508036E0
1.467749337E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.804841229E0,3.276894535E0
1.477748713E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.802590766E0,3.280191910E0
1.487748168E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.800439882E0,3.283338845E0
1.497747641E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.798366277E0,3.286368529E0
1.507747169E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.796232292E0,3.289482153E0
1.517746714E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.793808987E0,3.293012668E0
1.527746315E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.792274317E0,3.295245651E0
1.537745935E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.790177188E0,3.298293429E0
1.547745571E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.788611223E0,3.300566555E0
1.557745230E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.787289757E0,3.302482977E0
1.567744918E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.785960125E0,3.304409587E0
1.577744620E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.784831837E0,3.306043152E0
1.587744352E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.783936580E0,3.307338482E0
1.597744097E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.783589889E0,3.307839901E0
1.607743858E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.783467662E0,3.308016650E0
1.617743638E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.783297987E0,3.308261991E0
1.627743416E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.782956900E0,3.308755102E0
1.637743225E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.782336418E0,3.309651858E0
1.647743034E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.781740234E0,3.310513157E0
1.657742864E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.781151290E0,3.311363672E0
1.667742702E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.780571331E0,3.312200897E0
1.677742567E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.780002390E0,3.313021911E0
1.687742418E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.779588299E0,3.313619279E0
1.697742286E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.778952049E0,3.314536822E0
1.707742162E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.778676786E0,3.314933666E0
1.717742054E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.778343175E0,3.315414534E0
1.727741953E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.778059139E0,3.315823864E0
1.737741852E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.777743035E0,3.316279320E0
1.747741758E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.777388547E0,3.316789970E0
1.757741673E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.777126414E0,3.317167505E0
1.767741596E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.776751612E0,3.317707201E0
