"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.099297667E0,3.127833456E-2,-5.056521669E-2,-1.806690730E-2
2.109293667E0,1.573106647E-2,-8.574850857E-2,-1.135307737E-2
2.119290667E0,-2.500099689E-2,-9.298608452E-2,-1.023594476E-2
2.129286667E0,-6.273372471E-2,-9.972734004E-2,-7.830843329E-3
2.139283667E0,-8.833133429E-2,-1.125227511E-1,-8.171472698E-3
2.149279667E0,-8.428705484E-2,-1.287110448E-1,-7.533911616E-3
2.159276667E0,-5.508575588E-2,-1.809668392E-1,-3.775537945E-3
2.169272667E0,-3.019079007E-2,-2.141737938E-1,6.425167900E-3
2.179269667E0,-4.259595275E-2,-1.758494079E-1,2.398868836E-2
2.189265667E0,-4.492674768E-2,-6.488879770E-2,1.622850448E-2
2.199262667E0,-4.627098888E-2,-1.013929471E-1,-3.557721153E-2
2.209258667E0,-1.662059128E-1,-5.306335092E-1,-1.720335782E-1
2.219255667E0,-4.346990287E-1,-1.146951795E0,-4.084625542E-1
2.229251667E0,-7.609764934E-1,-1.593654275E0,-4.737510085E-1
2.239248667E0,-1.154119849E0,-1.641984820E0,2.201167494E-2
2.249244667E0,-1.405947566E0,-1.569528222E0,7.804298401E-1
2.259241667E0,-1.394435763E0,-1.835986972E0,1.240943313E0
2.269237667E0,-1.376727939E0,-2.107845068E0,1.519172430E0
2.279234667E0,-1.492871404E0,-2.256025791E0,1.767575502E0
2.289230667E0,-1.734685898E0,-2.390582800E0,2.030172110E0
2.299227167E0,-2.026929140E0,-2.531284809E0,2.333065271E0
2.309223167E0,-2.262290478E0,-2.676405907E0,2.620395184E0
2.319220167E0,-2.380050182E0,-2.826493979E0,2.726336479E0
2.329216167E0,-2.401649714E0,-2.825786591E0,2.555312157E0
2.339212167E0,-2.275539637E0,-2.589852095E0,2.184947491E0
2.349209167E0,-2.051772118E0,-2.059777260E0,1.747129083E0
2.359206167E0,-1.731872201E0,-1.364157557E0,1.275451064E0
2.369202167E0,-1.386996388E0,-6.263066530E-1,6.597146988E-1
2.379198167E0,-1.031752706E0,1.316835731E-1,1.019536704E-1
2.389195167E0,-7.884140611E-1,7.248305678E-1,-6.180756912E-2
2.399191167E0,-7.408288717E-1,9.453080297E-1,-1.418208331E-2
2.409188167E0,-7.733479142E-1,9.580217004E-1,2.556586266E-2
2.419184167E0,-7.637087107E-1,1.092478871E0,5.768924579E-2
2.429181167E0,-6.500284672E-1,1.217097759E0,6.730698794E-2
2.439177167E0,-4.841218889E-1,1.101409912E0,9.283164889E-2
2.449174167E0,-4.306658506E-1,8.458164334E-1,1.179239526E-1
2.459170167E0,-5.332103372E-1,6.856212020E-1,1.440469027E-1
2.469167167E0,-6.718243957E-1,8.190162778E-1,1.353000104E-1
2.479163167E0,-7.860322595E-1,1.081611156E0,9.103931487E-2
2.489160167E0,-8.604633808E-1,1.292253613E0,-1.780642197E-3
2.499156167E0,-8.910174370E-1,1.391021013E0,-8.106724918E-2
2.509153167E0,-9.219915867E-1,1.427943826E0,-5.493072048E-2
2.519149167E0,-9.347185493E-1,1.520932436E0,2.081777900E-2
2.529146167E0,-7.755144835E-1,1.606136084E0,9.932457656E-2
2.539142167E0,-4.984006882E-1,1.805710316E0,2.200096548E-1
2.549139167E0,-2.454397976E-1,2.150416613E0,4.291868508E-1
2.559135167E0,-3.338845819E-2,2.244959116E0,5.793727040E-1
2.569132167E0,1.457701176E-1,2.095090151E0,6.701835990E-1
2.579128167E0,3.612880707E-1,1.982762098E0,6.719282866E-1
2.589125167E0,6.892153621E-1,1.746980429E0,6.782639027E-1
2.599121167E0,1.081728458E0,1.532795548E0,7.952566743E-1
2.609118167E0,1.450244188E0,1.967982411E0,1.026589632E0
2.619114167E0,1.707292080E0,2.627449751E0,1.205108523E0
2.629111167E0,1.859924793E0,2.863256693E0,1.240454078E0
2.639107167E0,1.984536409E0,2.580768585E0,9.056209326E-1
2.649104167E0,2.085077763E0,1.986606240E0,4.546372592E-1
2.659100167E0,2.068616152E0,1.519084096E0,7.678315789E-2
2.669097167E0,1.911754131E0,1.397439718E0,-1.145162284E-1
