"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.943412083E0,-7.162921596E-3,-1.339558512E-4,-1.718215644E-4
1.953362083E0,-6.135146134E-3,-4.401607439E-4,3.507598303E-4
1.963312083E0,-2.366506960E-3,-3.269769251E-3,-3.627012484E-4
1.973262083E0,-5.575368181E-3,1.425230526E-3,-9.524151683E-4
1.983213083E0,-5.204123445E-3,-3.231347073E-4,-3.982111812E-4
1.993163083E0,-7.857143879E-3,-2.691862872E-3,1.840030774E-3
2.003113083E0,-5.842995364E-3,-5.842372775E-4,4.815524444E-4
2.013063083E0,-9.116819128E-3,1.057334128E-3,2.565172734E-3
2.023014083E0,-3.185693175E-3,2.690384397E-3,2.780888928E-3
2.032964083E0,-3.196443431E-3,-1.907614060E-4,1.535390038E-3
2.042914083E0,-7.348577958E-3,-2.494928427E-3,1.805168111E-3
2.052864083E0,-7.104170043E-3,1.479241997E-3,-1.319869421E-3
2.062815083E0,-7.131334394E-3,3.039055504E-3,-8.247876540E-4
2.072765083E0,-3.667416982E-3,1.798334881E-3,4.428485408E-4
2.082715083E0,-1.005154662E-2,-2.645948436E-3,7.616290823E-4
2.092665083E0,-5.752963945E-3,-7.732678205E-4,4.969174042E-4
2.102616083E0,-4.509800114E-3,4.423358478E-3,1.074290369E-3
2.112566083E0,-3.801657818E-3,-1.219159458E-3,-1.230780967E-3
2.122516083E0,-5.910615437E-3,-1.630351413E-3,1.056608278E-3
2.132466083E0,-6.392357871E-3,2.684913110E-3,2.717238851E-3
2.142417083E0,-5.976371933E-3,-2.698367462E-5,-2.548489720E-4
2.152367083E0,-5.391996354E-3,-2.296945546E-3,1.711715944E-3
2.162317083E0,-5.054573994E-3,7.041704375E-4,2.194813453E-3
2.172267083E0,-4.564180970E-3,2.709724242E-3,4.521091469E-4
2.182218083E0,-4.025955684E-3,6.441764999E-4,1.481687184E-3
2.192168083E0,-8.493183181E-3,-2.583807800E-3,6.654215977E-4
2.202118083E0,-6.183955818E-3,-2.962775528E-3,3.040307201E-4
2.212068083E0,-6.637349725E-3,5.832414608E-3,-8.129957132E-4
2.222019083E0,6.122919731E-3,-6.233412400E-2,1.609222963E-4
2.231969083E0,-2.177361399E-2,-3.808607534E-2,-6.422610022E-4
2.241919083E0,-9.212283418E-3,-1.521538105E-2,-1.268902794E-3
2.251869083E0,-7.140360307E-3,1.091277972E-2,1.437589526E-5
2.261820083E0,-4.454296082E-3,9.229395539E-3,2.169405576E-3
2.271770083E0,-7.941642776E-3,-1.213988056E-3,1.694974024E-3
2.281720083E0,-5.985550582E-3,-1.612396911E-3,1.690446632E-3
2.291670083E0,-2.944952808E-3,-3.472187091E-4,9.975912981E-4
2.301621083E0,-4.709563218E-3,4.309584852E-3,-3.888504580E-4
2.311571083E0,-2.795611043E-3,3.179813270E-3,-2.169089857E-3
2.321521083E0,-2.783893142E-3,3.499658778E-3,2.908334136E-5
2.331471083E0,-7.373227272E-3,1.502325642E-3,1.550107729E-3
2.341422083E0,-4.656004254E-3,-2.143275691E-3,1.108289231E-3
2.351372083E0,-6.210532971E-3,-6.462647114E-3,1.226643100E-3
2.361322083E0,-6.291493308E-3,-6.875826512E-4,2.241573995E-3
2.371272083E0,-2.967629116E-3,1.003254089E-3,2.415399067E-4
2.381222083E0,-3.048056737E-3,5.965894088E-4,1.001073513E-3
2.391173083E0,-5.062297918E-3,-5.304853432E-3,1.482203603E-3
2.401123083E0,-3.881836310E-4,-8.022470865E-4,2.506721532E-3
2.411073083E0,-4.534672946E-3,3.710498102E-3,-9.223204106E-4
2.421023083E0,-6.241759285E-3,-1.358828740E-3,-1.003014389E-3
2.430974083E0,-1.209008973E-3,-1.106383977E-3,1.670186408E-3
2.440924083E0,1.073586755E-3,-4.302074667E-4,1.161789056E-3
2.450874083E0,-8.046139963E-3,-1.612341730E-3,4.703830928E-5
2.460824083E0,-5.949433427E-3,-2.742320998E-3,2.072638599E-3
2.470775083E0,-1.163780689E-5,-1.226113178E-3,1.846733969E-3
2.480725083E0,-1.774916891E-3,-3.498588456E-3,1.372424886E-3
2.490675083E0,-6.653514691E-3,3.126604715E-3,3.958283924E-4
2.500625083E0,-3.746940754E-3,-1.489718445E-3,1.955586486E-4
2.510576083E0,7.279580459E-4,1.124396338E-3,1.464418601E-3
2.520526083E0,-6.085739471E-3,1.745978137E-3,2.173884772E-3
2.530476083E0,-2.438075375E-3,1.880769851E-3,1.228872221E-3
2.540426083E0,6.980635226E-4,-1.457502600E-3,1.538864337E-3
2.550377083E0,-5.268216133E-3,-2.033277880E-3,-2.127047628E-5
2.560327083E0,-1.474277116E-3,-2.996543422E-3,1.748932758E-3
2.570277083E0,-3.020415548E-3,1.406708150E-3,-4.956820048E-4
2.580227083E0,-2.208950464E-3,2.924177330E-3,2.633188851E-4
