"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.107245746E2,5.233258026E1,5.012526434E0,1.110243180E1,1.749741596E1,8.933538818E1,4.741978488E0,3.367220968E0
1.117245710E2,5.233258211E1,5.012786127E0,1.167277893E1,1.762343711E1,8.933538818E1,4.740805753E0,3.368871896E0
1.127245715E2,5.233258478E1,5.013049311E0,1.206545791E1,1.785040692E1,8.896087646E1,4.739626020E0,3.370531445E0
1.137245741E2,5.233258772E1,5.013313128E0,1.238803012E1,1.797479856E1,8.896087646E1,4.739074573E0,3.371306753E0
1.147245759E2,5.233259204E1,5.013580605E0,1.263454698E1,1.815791711E1,8.837512207E1,4.737826005E0,3.373061188E0
1.157245750E2,5.233259672E1,5.013850177E0,1.311869188E1,1.828335424E1,8.837512207E1,4.736898697E0,3.374363313E0
1.167245765E2,5.233259922E1,5.014119300E0,1.348991528E1,1.838201067E1,8.945671082E1,4.735818713E0,3.375878871E0
1.177245802E2,5.233260079E1,5.014390106E0,1.369503143E1,1.843832222E1,8.945671082E1,4.734837323E0,3.377255181E0
1.187245835E2,5.233260258E1,5.014660761E0,1.398453556E1,1.839325734E1,8.861659241E1,4.733799324E0,3.378709960E0
1.197245876E2,5.233260653E1,5.014927285E0,1.364857669E1,1.830598368E1,8.861659241E1,4.733188910E0,3.379565027E0
1.207245909E2,5.233261047E1,5.015193587E0,1.385168097E1,1.820116757E1,8.861659241E1,4.732037867E0,3.381176520E0
1.217245942E2,5.233261373E1,5.015459264E0,1.403731335E1,1.813840993E1,8.922314453E1,4.731089970E0,3.382502732E0
1.227245978E2,5.233261592E1,5.015723335E0,1.429767164E1,1.806234087E1,8.922314453E1,4.730634722E0,3.383139393E0
1.237245998E2,5.233261810E1,5.015985624E0,1.458086763E1,1.800853241E1,8.922314453E1,4.729521356E0,3.384695670E0
1.247246027E2,5.233262096E1,5.016252418E0,1.480620461E1,1.805977403E1,8.899374390E1,4.728714469E0,3.385822870E0
1.257246058E2,5.233262388E1,5.016515491E0,1.488358270E1,1.791153637E1,8.866323853E1,4.728022429E0,3.386789180E0
1.267246079E2,5.233262755E1,5.016774447E0,1.483242156E1,1.772304152E1,8.870854187E1,4.727376163E0,3.387691197E0
