"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.176134833E0,8.509712666E-2,1.158594191E-1,1.231918335E-1
3.186085833E0,-1.006437279E-2,1.949031949E-1,1.065057740E-1
3.196036833E0,-9.713349491E-2,3.613688648E-1,4.598251358E-2
3.205987833E0,-1.982899457E-1,4.890479147E-1,1.637642644E-2
3.215938833E0,-2.771983147E-1,5.891124606E-1,2.563090995E-2
3.225889833E0,-3.255683184E-1,6.230522990E-1,2.256566100E-2
3.235839833E0,-3.463518918E-1,5.262099504E-1,-3.058171272E-2
3.245790833E0,-2.995933294E-1,4.004250169E-1,-6.428785622E-2
3.255741833E0,-2.131002545E-1,2.690523267E-1,-5.561660230E-2
3.265692833E0,-1.064250916E-1,1.588170081E-1,-5.116077513E-2
3.275643833E0,6.862585433E-3,8.550684154E-2,-5.548068881E-2
3.285594250E0,1.077993438E-1,5.226801708E-2,-5.094778538E-2
3.295545250E0,1.737919301E-1,7.261749357E-2,-4.580069333E-2
3.305495250E0,1.889659762E-1,8.645083755E-2,-6.034570560E-2
3.315446250E0,1.786891073E-1,3.418337554E-2,-4.316352308E-2
3.325397250E0,1.459429115E-1,-1.816692017E-2,-1.043938473E-2
3.335348250E0,1.070248112E-1,-1.743748039E-2,3.475898411E-3
3.345299250E0,5.481224507E-2,-4.888476804E-3,7.396474015E-3
3.355250250E0,-6.615964696E-3,2.043871768E-2,8.848163299E-3
3.365201250E0,-4.610493034E-2,5.319852009E-2,5.993191153E-4
3.375152250E0,-3.696336597E-2,7.555921376E-2,6.220187061E-3
3.385103250E0,5.183557980E-3,1.032730564E-1,1.195717603E-2
3.395053250E0,3.874870762E-2,1.429360509E-1,6.268131547E-3
3.405004250E0,5.600785464E-2,1.829747260E-1,2.229501959E-3
3.414955250E0,7.237324864E-2,2.027335167E-1,-1.268579718E-2
3.424906250E0,1.001377106E-1,1.840020716E-1,-2.173809707E-2
3.434857250E0,1.442830712E-1,1.643729806E-1,-2.110825852E-2
3.444808250E0,2.046983391E-1,1.322303116E-1,-9.421804920E-3
3.454759250E0,2.656903267E-1,8.805992454E-2,1.234300435E-3
3.464710250E0,3.179236054E-1,3.749109805E-2,1.774629951E-2
3.474660250E0,3.726949692E-1,-2.005209215E-2,3.400942683E-2
3.484611250E0,4.159789085E-1,-6.895393878E-2,4.980171099E-2
3.494562250E0,4.272755086E-1,-1.026202887E-1,5.336395651E-2
3.504513250E0,4.013394117E-1,-1.037762910E-1,5.164596811E-2
3.514464250E0,3.314929307E-1,-7.863923907E-2,3.570854664E-2
3.524415250E0,2.278812826E-1,-1.659983024E-2,5.749663338E-3
3.534366250E0,1.598241925E-1,9.479460865E-2,-2.911244705E-2
3.544317250E0,5.061150715E-2,1.486978680E-1,-4.640480131E-2
3.554267250E0,-8.668589592E-2,2.076298892E-1,-4.452434555E-2
3.564218250E0,-1.526174694E-1,2.488941699E-1,-5.930847675E-2
3.574169250E0,-1.755169332E-1,2.561560869E-1,-4.207622632E-2
3.584120250E0,-1.455092728E-1,2.415348738E-1,-2.309828810E-2
3.594071250E0,-9.011579305E-2,2.231649309E-1,-1.039181277E-2
3.604022250E0,-4.378252849E-2,2.014924586E-1,5.606776103E-4
3.613973250E0,3.592588007E-2,2.573301792E-1,-1.178547088E-2
3.623924250E0,1.127902940E-1,2.456980348E-1,-4.033874348E-2
3.633874250E0,4.501364380E-2,1.854235083E-1,-2.720536105E-2
3.643825250E0,-8.973808028E-3,1.850490570E-1,-1.093849819E-2
3.653776250E0,6.934665143E-4,1.607695520E-1,2.666260349E-3
3.663727250E0,1.971649565E-2,1.357418448E-1,2.079771087E-2
3.673678250E0,3.138939664E-2,1.104974896E-1,3.616335243E-2
3.683629250E0,4.098574072E-2,8.257921040E-2,3.487309068E-2
3.693580250E0,7.213327289E-2,5.827147514E-2,2.470647171E-2
3.703531250E0,1.015694439E-1,3.098339587E-2,3.193334863E-2
3.713482250E0,6.889805198E-2,2.422908694E-2,1.722124964E-2
3.723432250E0,-8.387956768E-6,6.363669038E-2,-1.202442963E-2
3.733383250E0,-8.679654449E-2,1.205018386E-1,-5.065331608E-2
3.743334250E0,-1.647070795E-1,1.687326580E-1,-7.455430925E-2
3.753285250E0,-1.868392825E-1,1.801616102E-1,-8.137120306E-2
3.763236250E0,-1.220642924E-1,1.430894434E-1,-5.577032268E-2
