"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.839841458E0,8.668317795E-1,-2.067886591E0,-4.052097499E-1
1.849791458E0,1.023427248E0,-3.213484049E0,-4.115821719E-1
1.859740458E0,1.326619625E0,-4.046123505E0,-3.937889636E-1
1.869690458E0,1.060548067E0,-3.796637058E0,-2.261392474E-1
1.879640458E0,4.814569950E-1,-2.766071320E0,5.233316123E-2
1.889590458E0,-1.685100198E0,-1.276215017E-1,-3.639692366E-1
1.899539458E0,-2.982658625E0,2.033602715E0,-1.495879173E0
1.909489458E0,-2.523091793E0,3.137989521E0,-2.798995733E0
1.919439458E0,-1.100787997E0,3.626166105E0,-3.885890961E0
1.929389458E0,1.468472630E-1,3.317674637E0,-4.458404064E0
1.939338458E0,6.295340657E-1,2.377473116E0,-4.364782810E0
1.949288458E0,7.486612797E-1,1.682501197E0,-3.692771673E0
1.959238458E0,8.728913069E-1,1.501694918E0,-2.997648716E0
1.969188458E0,9.603484273E-1,1.460075259E0,-2.362520695E0
1.979137458E0,1.018166423E0,1.306274176E0,-1.815271258E0
1.989087458E0,1.150894046E0,1.062623143E0,-1.527261019E0
1.999037458E0,1.350856900E0,7.871068120E-1,-1.340451479E0
2.008987458E0,1.624862194E0,4.901539683E-1,-1.252038717E0
2.018937042E0,1.856564403E0,2.287888527E-1,-1.247671366E0
2.028886042E0,2.028597593E0,-2.020286396E-2,-1.305371165E0
2.038836042E0,2.090053320E0,-1.797223836E-1,-1.317546010E0
2.048786042E0,2.050930500E0,-2.314465642E-1,-1.104611635E0
2.058736042E0,2.054082394E0,-4.493457079E-1,-8.914706111E-1
2.068685042E0,2.078692675E0,-7.286686897E-1,-7.936955690E-1
2.078635042E0,2.077360153E0,-9.184558392E-1,-7.616016865E-1
2.088585042E0,2.103373528E0,-1.075118423E0,-8.354476690E-1
2.098535042E0,2.236829758E0,-1.324546218E0,-9.536721110E-1
2.108484042E0,2.456922770E0,-1.791360855E0,-9.328850508E-1
2.118434042E0,2.656665087E0,-2.194275379E0,-7.183451653E-1
2.128384042E0,2.767122269E0,-2.310867310E0,-4.330124855E-1
2.138334042E0,1.924852014E0,-1.305281281E0,-3.736999929E-1
2.148283042E0,1.027873755E0,-5.858951807E-1,-4.743746817E-1
2.158233042E0,8.525599837E-1,-5.087878704E-1,-4.866941273E-1
2.168183042E0,1.095455170E0,-6.543176174E-1,-3.681038320E-1
2.178133042E0,1.400864244E0,-9.461811781E-1,-2.181680351E-1
2.188082042E0,1.622151852E0,-1.272730827E0,-1.330914944E-1
2.198032042E0,1.766891122E0,-1.467366815E0,-1.301021278E-1
2.207982042E0,1.821915746E0,-1.482403278E0,-1.875289381E-1
2.217932042E0,1.802754998E0,-1.335249543E0,-2.765758932E-1
2.227881042E0,1.711827993E0,-1.046688914E0,-3.749839365E-1
2.237831042E0,1.562830329E0,-6.353791356E-1,-4.428894818E-1
2.247781042E0,1.403230786E0,-1.487058699E-1,-5.196012855E-1
2.257731042E0,1.221656322E0,4.898675382E-1,-6.694346070E-1
2.267680042E0,1.028968811E0,1.106964827E0,-7.684019208E-1
2.277630042E0,7.632105350E-1,1.529044986E0,-7.805721164E-1
2.287580042E0,2.390037477E-1,1.579910517E0,-6.330295205E-1
2.297530042E0,-3.455082476E-1,1.046024323E0,-3.905980289E-1
2.307479042E0,-4.130095243E-1,-4.342913926E-1,8.120066673E-2
2.317429042E0,-4.030287266E-1,-2.584041119E0,4.115324318E-1
2.327379042E0,-9.929047823E-1,-4.515538692E0,4.153098762E-1
2.337329042E0,-1.433512807E0,-4.781778336E0,4.304217994E-1
2.347278042E0,-5.374195576E-1,-2.454553127E0,6.569942832E-1
2.357228042E0,-1.976284683E-1,-5.175474286E-1,6.040229797E-1
2.367178042E0,-1.223346233E0,1.713661477E-4,4.148935676E-1
2.377128042E0,-2.385710955E0,-8.643592596E-1,4.026180804E-1
2.387077042E0,-2.979491711E0,-1.989443302E0,3.431928456E-1
2.397027042E0,-3.239190817E0,-1.989501595E0,4.196719527E-1
2.406977042E0,-3.493826866E0,-9.338141680E-1,7.012884617E-1
2.416927042E0,-3.766688585E0,3.352180421E-1,1.246595263E0
2.426877042E0,-3.659933567E0,1.152996182E0,2.004647970E0
2.436826042E0,-3.298718691E0,1.717319727E0,2.563916922E0
2.446776042E0,-3.146028757E0,2.316849709E0,2.504855871E0
2.456726042E0,-3.070445538E0,2.937537670E0,1.977405787E0
2.466676042E0,-2.926312923E0,3.332210064E0,1.391823530E0
2.476625042E0,-2.808781624E0,3.560665607E0,9.909280539E-1
2.486575042E0,-2.739381313E0,3.586090565E0,5.922097564E-1
2.496525042E0,-2.732300997E0,3.152112484E0,3.839091212E-2
2.506475042E0,-3.280012846E0,1.892442942E0,-6.860904396E-2
2.516424042E0,-4.208631516E0,-3.597000241E-1,3.679979146E-1
2.526374042E0,-5.137822628E0,-3.157087803E0,6.256363988E-1
2.536324042E0,-5.257455349E0,-4.662498474E0,4.311646521E-1
2.546274042E0,-3.599860907E0,-3.155257225E0,5.215635300E-1
2.556223042E0,-2.342620134E0,-2.002268791E0,8.023632169E-1
2.566173042E0,-1.782517552E0,-1.808595538E0,8.005447984E-1
2.576123042E0,-1.705907345E0,-2.349782705E0,5.125368237E-1
2.586073042E0,-1.864582181E0,-2.803743362E0,3.649833500E-1
2.596022042E0,-2.102606058E0,-2.345109463E0,3.138872385E-1
2.605972042E0,-2.436691046E0,-6.061866283E-1,2.179687023E-1
2.615922042E0,-2.649634361E0,1.706346989E0,1.090755537E-1
2.625872042E0,-2.473459959E0,3.563501596E0,4.075051248E-1
2.635821042E0,-2.052616596E0,3.765762568E0,1.594480753E0
2.645771042E0,-1.789519072E0,2.467016220E0,1.982181430E0
2.655721042E0,-1.657244205E0,1.634825706E0,1.545216560E0
2.665671042E0,-1.649565578E0,1.785617113E0,1.097946405E0
2.675620042E0,-1.663459063E0,2.123748779E0,6.045088768E-1
2.685570042E0,-1.635005355E0,2.741351843E0,3.846385181E-1
2.695520042E0,-1.362697244E0,2.984054804E0,3.500930071E-1
2.705470042E0,-9.132133722E-1,2.890279055E0,4.016653895E-1
2.715419042E0,-5.245894194E-1,3.247956038E0,5.053787231E-1
2.725369042E0,-2.180406898E-1,3.210011244E0,5.261327624E-1
2.735319042E0,6.269899011E-2,2.781940937E0,6.136361957E-1
2.745269042E0,3.043473065E-1,2.337478399E0,6.501388550E-1
2.755218042E0,5.863872170E-1,1.745552540E0,6.521587372E-1
2.765168042E0,9.048027396E-1,1.177322626E0,6.193938851E-1
2.775118042E0,1.213286877E0,6.081762314E-1,5.769003630E-1
2.785068042E0,1.420581818E0,1.856942028E-1,4.956329465E-1
2.795018042E0,1.393897176E0,-8.826810122E-2,3.441258967E-1
2.804967042E0,1.164868832E0,-2.896877527E-1,1.877948940E-1
