"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.800042458E0,1.501960836E0,4.034509218E0,-1.368138535E0
1.809992458E0,9.765355924E-1,1.921319050E0,-1.038500510E0
1.819941458E0,-2.793112591E-1,-8.823729086E-1,8.987170458E-2
1.829891458E0,-4.547037551E-1,-1.674899256E0,6.439597070E-1
1.839841458E0,-1.109859418E0,-1.824448228E0,-9.935238004E-1
1.849791458E0,-1.049362079E0,-1.566229337E0,9.737135251E-2
1.859740458E0,-1.156725436E-2,9.342570072E-1,5.230620330E0
1.869690458E0,4.261751899E-1,2.395876733E0,6.025487902E0
1.879640458E0,2.717850155E-1,1.664598216E0,2.982092847E0
1.889590458E0,4.783437556E-1,-8.361892605E-1,-1.671364468E-2
1.899539458E0,3.689926368E0,-9.696558754E0,-1.217379540E1
1.909489458E0,4.925956421E0,-1.457972350E1,-5.493176100E0
1.919439458E0,4.639036765E0,-1.383588282E1,2.890909027E0
1.929389458E0,3.732744359E0,-1.055677832E1,5.429971207E0
1.939338458E0,2.430402495E0,-6.584523234E0,6.094482708E0
1.949288458E0,5.140864693E-1,-3.251644226E0,5.145404763E0
1.959238458E0,-5.208617111E-1,-2.871392190E-1,4.797164479E0
1.969188458E0,-1.535292085E-1,1.285875227E0,5.333723699E0
1.979137458E0,-3.574935025E-1,1.363483567E0,5.195473301E0
1.989087458E0,-7.979538057E-2,6.645974547E-1,5.372648613E0
1.999037458E0,8.932389356E-1,-2.169784784E-2,5.900941039E0
2.008987458E0,1.248067423E0,-4.744348919E-1,6.520264088E0
2.018937042E0,1.463291737E0,-1.179913740E0,6.705836002E0
2.028886042E0,1.263716034E0,-1.773299709E0,6.002044076E0
2.038836042E0,7.423358944E-1,-1.888489857E0,4.940610128E0
2.048786042E0,-1.001345913E-1,-1.444835878E0,3.753279195E0
2.058736042E0,-8.487097572E-1,-5.960470372E-1,3.064570747E0
2.068685042E0,-3.403700045E-1,-1.533666193E-1,2.622080948E0
2.078635042E0,1.945399345E-1,-6.120572984E-2,1.995514223E0
2.088585042E0,3.850739416E-1,1.984176618E-1,1.200025969E0
2.098535042E0,6.806737894E-1,-8.246796012E-2,6.672018045E-1
2.108484042E0,2.488949203E-1,-4.265777707E-1,5.703637272E-1
2.118434042E0,-8.529448955E-1,-2.867556417E-1,4.713444923E-1
2.128384042E0,-1.890733726E0,1.003171706E-1,-1.057670680E-1
2.138334042E0,-2.114649780E0,3.143872440E-1,-3.266519542E0
2.148283042E0,-1.471762891E0,3.396372753E-1,-1.868520213E1
2.158233042E0,-1.888979269E0,4.972004414E-1,-1.524161661E1
2.168183042E0,-2.827086083E0,1.070055667E0,-6.881818482E0
2.178133042E0,-3.298308515E0,1.892740783E0,-2.912440229E0
2.188082042E0,-2.654640292E0,1.917867438E0,-1.097088222E0
2.198032042E0,-2.060389227E0,1.452774058E0,-9.553581467E-1
2.207982042E0,-1.775031800E0,1.020034491E0,-1.485419063E0
2.217932042E0,-1.638106821E0,5.944618571E-1,-1.993926558E0
2.227881042E0,-1.603163567E0,1.634501427E-1,-2.451776115E0
2.237831042E0,-1.673230606E0,-8.792224288E-2,-2.817466244E0
2.247781042E0,-1.924196464E0,-4.024053812E-2,-3.173105595E0
2.257731042E0,-1.810983552E0,-2.369513977E-1,-3.123354852E0
2.267680042E0,-1.696106522E0,-9.475553298E-1,-3.042448976E0
2.277630042E0,-2.086578906E0,-1.780028685E0,-3.337588940E0
2.287580042E0,-2.869911383E0,-2.608671529E0,-4.489095737E0
2.297530042E0,-4.188357356E0,-3.281057475E0,-6.776432360E0
2.307479042E0,-5.545328586E0,-3.275834157E0,-6.574195297E0
