"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.191013169E1,5.229837840E1,5.226974578E0,1.019944863E1,1.648699095E0,3.543184603E2,4.675764914E0,3.458577670E0
8.291013181E1,5.229839360E1,5.226979764E0,1.027964801E1,1.688355997E0,2.271112369E0,4.679990996E0,3.452856978E0
8.391013134E1,5.229840856E1,5.226987136E0,1.074418142E1,1.729376499E0,8.182584408E0,4.678337609E0,3.455096851E0
8.491013157E1,5.229842188E1,5.226991038E0,1.043130994E1,1.724880730E0,4.325243863E0,4.681073326E0,3.451389510E0
8.591013098E1,5.229843781E1,5.226990046E0,1.139006126E1,1.708589336E0,7.008782603E-1,4.685781194E0,3.444995157E0
8.691013110E1,5.229845226E1,5.226979308E0,1.154165078E1,1.703797478E0,3.544380305E2,4.690295642E0,3.438846293E0
8.791013086E1,5.229846659E1,5.226966973E0,1.115599583E1,1.720543571E0,3.498026504E2,4.692637144E0,3.435650399E0
8.891013122E1,5.229848174E1,5.226971911E0,1.184510092E1,1.693016946E0,3.541097282E2,4.692453651E0,3.435901012E0
8.991013134E1,5.229849537E1,5.226965991E0,1.144369365E1,1.698589172E0,3.494060908E2,4.690092906E0,3.439122791E0
9.091013110E1,5.229850756E1,5.226961648E0,1.165574569E1,1.702103350E0,3.463370574E2,4.686978230E0,3.443366391E0
9.191013122E1,5.229852309E1,5.226965188E0,1.176565302E1,1.700395303E0,3.499613126E2,4.686020414E0,3.444669754E0
9.291013157E1,5.229853559E1,5.226961404E0,1.175275083E1,1.699906056E0,3.469756155E2,4.686623809E0,3.443848764E0
9.391013086E1,5.229854966E1,5.226959444E0,1.170436774E1,1.694470644E0,3.466493003E2,4.676965576E0,3.456953866E0
9.491013134E1,5.229856282E1,5.226948604E0,1.096695366E1,1.660404574E0,3.423282278E2,4.683452683E0,3.448160089E0
9.591013086E1,5.229857911E1,5.226951347E0,1.243244828E1,1.687829592E0,3.499675205E2,4.684521584E0,3.446707785E0
9.691013110E1,5.229859148E1,5.226939793E0,1.229557450E1,1.687798373E0,3.467572998E2,4.685284993E0,3.445669974E0
9.791013110E1,5.229860549E1,5.226938283E0,1.254163211E1,1.682302820E0,3.491659190E2,4.684245299E0,3.447083261E0
9.891013074E1,5.229861882E1,5.226932257E0,1.321380674E1,1.665447631E0,3.464241607E2,4.680441098E0,3.452246829E0
9.991013050E1,5.229863424E1,5.226924611E0,1.311594332E1,1.700212134E0,3.427914818E2,4.679759338E0,3.453170944E0
1.009101303E2,5.229864755E1,5.226918048E0,1.319184018E1,1.687758580E0,3.400773590E2,4.682736392E0,3.449132778E0
1.019101304E2,5.229865988E1,5.226908213E0,1.323481012E1,1.648403681E0,3.385013751E2,4.685992414E0,3.444707843E0
1.029101303E2,5.229867045E1,5.226885875E0,1.349828164E1,1.682432865E0,3.230478417E2,4.694791723E0,3.432705597E0
1.039101299E2,5.229868142E1,5.226861406E0,1.258688960E1,1.704079132E0,3.164293882E2,4.704035694E0,3.420027079E0
1.049101312E2,5.229868411E1,5.226829896E0,1.246066533E1,1.708571359E0,3.053039234E2,4.713778403E0,3.406586297E0
1.059101310E2,5.229868026E1,5.226798824E0,1.331303720E1,1.667912000E0,2.875971562E2,4.728553147E0,3.386048164E0
1.069101305E2,5.229867574E1,5.226772456E0,1.403959809E1,1.633625652E0,2.764105253E2,4.741163108E0,3.368368955E0
1.079101306E2,5.229866672E1,5.226745892E0,1.380677882E1,1.665200444E0,2.618018201E2,4.748417172E0,3.358135107E0
1.089101305E2,5.229866076E1,5.226717695E0,1.307350447E1,1.686862127E0,2.593424679E2,4.758745600E0,3.343482817E0
1.099101306E2,5.229865593E1,5.226690145E0,1.276082894E1,1.682327967E0,2.599579688E2,4.764456159E0,3.335340244E0
1.109101307E2,5.229865300E1,5.226663538E0,1.285932620E1,1.691030757E0,2.624887133E2,4.775703165E0,3.319216220E0
1.119101303E2,5.229864861E1,5.226636982E0,1.280696202E1,1.690767393E0,2.637898169E2,4.772528600E0,3.323779144E0
1.129101299E2,5.229864378E1,5.226615155E0,1.322764072E1,1.666579131E0,2.619890485E2,4.775584844E0,3.319386453E0
1.139101309E2,5.229864393E1,5.226594570E0,1.313865224E1,1.680132756E0,2.655363588E2,4.783103515E0,3.308543153E0
1.149101304E2,5.229864075E1,5.226566890E0,1.247214652E1,1.703392312E0,2.665149246E2,4.792167164E0,3.295401479E0
1.159101300E2,5.229863705E1,5.226547094E0,1.224756572E1,1.670760751E0,2.620773499E2,4.797779489E0,3.287225123E0
1.169101299E2,5.229863779E1,5.226522060E0,1.253150622E1,1.700284678E0,2.652693183E2,4.802667219E0,3.280079971E0
1.179101299E2,5.229863565E1,5.226498143E0,1.290092206E1,1.702111909E0,2.660287151E2,4.804091756E0,3.277993202E0
1.189101311E2,5.229862891E1,5.226472199E0,1.305752777E1,1.680632068E0,2.599692299E2,4.804819165E0,3.276926887E0
1.199101306E2,5.229862488E1,5.226450903E0,1.257468616E1,1.675630479E0,2.588762070E2,4.807180613E0,3.273461714E0
1.209101301E2,5.229862568E1,5.226429533E0,1.223965465E1,1.667755005E0,2.623518397E2,4.809311448E0,3.270330324E0
1.219101303E2,5.229862300E1,5.226408618E0,1.111982864E1,1.637096342E0,2.677428082E2,4.811686285E0,3.266835185E0
1.229101298E2,5.229862015E1,5.226380466E0,1.116590241E1,1.672103702E0,2.674429362E2,4.817138139E0,3.258790755E0
1.239101307E2,5.229861311E1,5.226358813E0,1.127550565E1,1.646901607E0,2.615458135E2,4.818753416E0,3.256401779E0
