"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.702863823E2,5.218373206E1,4.982313007E0,7.626088709E-2,NaN,NaN,3.000000000E3,2.538100243E0
5.776506353E2,5.218286504E1,4.982492066E0,7.626069337E-2,NaN,NaN,3.000000000E3,2.834784269E0
5.776772903E2,5.218232315E1,4.985496521E0,7.626069337E-2,NaN,NaN,2.000000000E3,2.108206987E0
5.776789703E2,5.218220308E1,4.986164105E0,7.626069337E-2,NaN,NaN,2.000000000E3,1.710108399E0
5.776800443E2,5.218214307E1,4.986497893E0,7.626069337E-2,NaN,NaN,2.000000000E3,1.480303288E0
5.787966612E2,5.218207461E1,4.986672759E0,7.626069337E-2,NaN,NaN,2.000000000E3,2.670279264E0
5.876885713E2,5.218179932E1,4.986811324E0,7.626069337E-2,NaN,NaN,2.000000000E3,2.836133957E0
5.910167343E2,5.217831841E1,4.987297407E0,7.626069337E-2,NaN,NaN,2.004127983E3,2.746475220E0
5.910439134E2,5.217604182E1,4.987605932E0,7.626069337E-2,NaN,NaN,2.004128263E3,2.059471369E0
5.910446693E2,5.217446881E1,4.987819031E0,7.626069337E-2,NaN,NaN,2.004128263E3,1.664178848E0
5.934344423E2,5.217328296E1,4.987986536E0,7.626069337E-2,NaN,NaN,2.006267417E3,2.727868080E0
5.944815143E2,5.217251813E1,4.988090950E0,7.626069337E-2,NaN,NaN,2.006681174E3,2.655089855E0
6.084200283E2,5.217152002E1,4.988257629E0,7.626069337E-2,NaN,NaN,2.074478752E3,2.860599756E0
6.087880703E2,5.217132192E1,4.988272588E0,7.626069337E-2,NaN,NaN,2.074528012E3,2.559895754E0
6.088571243E2,5.216992400E1,4.987421882E0,7.626069337E-2,NaN,NaN,2.074529749E3,2.137064457E0
6.088747682E2,5.216897994E1,4.986846044E0,7.626069337E-2,NaN,NaN,2.074529863E3,1.816231251E0
6.088924754E2,5.216834128E1,4.986456487E0,7.626069337E-2,NaN,NaN,2.074529977E3,1.682690978E0
6.094713193E2,5.216789130E1,4.986196517E0,7.626069337E-2,NaN,NaN,2.074651763E3,2.560230017E0
