"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.275495667E0,-2.597210929E-3,1.108282506E-1,-6.262498349E-2
3.285445667E0,6.076438352E-3,1.283137798E-1,-6.686659902E-2
3.295394667E0,2.832314372E-2,1.497174501E-1,-6.504170597E-2
3.305344667E0,4.029751569E-2,1.769866198E-1,-5.821576342E-2
3.315293667E0,5.110362172E-2,1.942959428E-1,-4.998353496E-2
3.325243667E0,5.438729748E-2,1.811867952E-1,-5.174122006E-2
3.335193667E0,4.266747460E-2,1.477306932E-1,-5.443572998E-2
3.345142667E0,3.083531559E-2,1.239052638E-1,-4.966201633E-2
3.355092667E0,1.241135318E-2,1.106045097E-1,-4.267529026E-2
3.365042667E0,5.858112127E-3,8.815725893E-2,-3.205007687E-2
3.374991667E0,-6.868503988E-3,5.793412775E-2,-2.816334367E-2
3.384941667E0,-1.559728105E-2,3.798998147E-2,-2.156323195E-2
3.394891667E0,-1.526709553E-2,2.079806477E-2,-1.808693260E-2
3.404840667E0,-1.217969321E-2,3.093370935E-3,-1.777108014E-2
3.414790667E0,-8.957371116E-3,-1.447816379E-3,-1.547566988E-2
3.424740667E0,-4.120272119E-3,1.895492710E-2,-1.434515789E-2
3.434689667E0,6.906386465E-3,3.878790513E-2,-1.578137651E-2
3.444639667E0,2.128852159E-2,6.240055710E-2,-3.249457851E-2
3.454589667E0,2.615464851E-2,1.037061363E-1,-4.403979331E-2
3.464538667E0,4.013811052E-2,1.422407478E-1,-4.434739053E-2
3.474488667E0,6.329136342E-2,1.276649535E-1,-4.908689857E-2
3.484437667E0,8.681852371E-2,5.230867863E-2,-5.517967790E-2
3.494387667E0,1.221209615E-1,-6.576467305E-2,-6.259132177E-2
3.504337667E0,1.677454412E-1,-1.178374588E-1,-6.303713471E-2
3.514286667E0,2.325926721E-1,-6.325588375E-2,-5.575866997E-2
3.524236667E0,2.823849916E-1,5.276552588E-2,-7.874201983E-2
3.534186667E0,2.899905145E-1,1.677368134E-1,-1.044436991E-1
3.544135667E0,2.781956494E-1,2.188681811E-1,-1.086296514E-1
3.554085667E0,2.543337643E-1,3.141969144E-1,-9.030093998E-2
3.564035667E0,2.414065152E-1,3.561398387E-1,-8.269894868E-2
3.573984667E0,2.511036396E-1,2.685687244E-1,-9.481044114E-2
3.583934667E0,2.796290219E-1,1.170359030E-1,-1.139306054E-1
3.593884667E0,3.157259226E-1,-7.166735828E-3,-1.541639268E-1
3.603833667E0,3.333794773E-1,-8.581573516E-2,-1.960463971E-1
3.613783667E0,3.246705532E-1,-7.928293943E-2,-2.110311091E-1
3.623733667E0,2.974581122E-1,1.533880131E-3,-2.015800774E-1
3.633682667E0,2.722342014E-1,1.028850377E-1,-1.789820492E-1
3.643632667E0,2.666900456E-1,1.588457823E-1,-1.534695029E-1
3.653582667E0,2.617146075E-1,1.665543765E-1,-1.442164332E-1
3.663531667E0,2.478469759E-1,1.440916806E-1,-1.494641900E-1
3.673481667E0,2.350395918E-1,1.311022788E-1,-1.543516517E-1
3.683431667E0,2.363565117E-1,1.524597704E-1,-1.487558186E-1
3.693380667E0,2.572616935E-1,1.865213960E-1,-1.467279792E-1
3.703330667E0,2.848339379E-1,2.033134401E-1,-1.488060504E-1
3.713279667E0,2.967536449E-1,1.839005798E-1,-1.527071446E-1
3.723229667E0,3.096284270E-1,1.213232130E-1,-1.578063071E-1
