"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.102811542E0,2.262052149E-4,-1.182951964E-2,1.103323791E-2
1.112750542E0,-5.654053763E-3,-4.060813226E-3,7.051812485E-3
1.122689542E0,-2.118441276E-3,7.423003670E-3,9.004974738E-3
1.132628542E0,4.640128464E-3,6.607010961E-3,8.108288050E-3
1.142568542E0,4.218017682E-3,-1.208864525E-2,9.885149077E-3
1.152507542E0,-8.875945583E-3,-2.093247138E-2,5.212899763E-3
1.162446542E0,-3.063863143E-3,-8.644912392E-3,6.248336751E-3
1.172385292E0,3.452358767E-3,3.924675286E-3,6.733831018E-3
1.182324292E0,6.774652749E-3,-8.162842132E-4,7.323188707E-3
1.192263292E0,-7.983120158E-4,-2.061578212E-3,6.028626114E-3
1.202202292E0,-7.366199978E-3,1.774172648E-3,1.808314584E-3
1.212142292E0,-1.959055662E-4,5.219770595E-3,5.890940782E-3
1.222081292E0,1.604124904E-3,8.660574444E-3,8.133588359E-3
1.232020292E0,8.821431547E-4,2.535570413E-3,2.172634937E-3
1.241959292E0,8.437931538E-4,1.270568930E-3,2.625904977E-3
1.251898292E0,8.536465466E-4,3.054620465E-3,4.531130660E-3
1.261837292E0,4.219882190E-3,4.162229132E-3,9.308028966E-4
1.271776292E0,4.447050393E-3,1.662586234E-3,1.370490529E-3
1.281716292E0,2.983642742E-3,4.894598387E-3,1.491931267E-3
1.291655292E0,1.318369061E-3,1.292482764E-2,-3.672204912E-3
1.301594292E0,9.594673291E-3,7.250963245E-3,-6.543099880E-4
1.311533292E0,4.414293915E-3,6.916204002E-3,-5.445869640E-3
1.321472292E0,-4.288384691E-3,7.603565697E-3,-7.290907204E-3
1.331411292E0,1.750333235E-3,-6.314646918E-3,-1.012717374E-2
1.341350292E0,6.629776210E-3,-2.136736549E-2,-5.764916539E-3
1.351289292E0,-3.093956970E-3,-3.649887629E-3,-6.671456620E-3
1.361229292E0,1.100787893E-3,2.278145216E-2,-1.223428175E-3
1.371168292E0,5.872640759E-3,2.507869527E-2,4.692784511E-3
1.381107292E0,7.915018126E-3,-3.864272032E-3,1.010273024E-2
1.391046292E0,-6.824648008E-4,-2.045150474E-2,3.372122534E-3
1.400985292E0,6.828084588E-5,-1.723999903E-2,1.041858084E-2
1.410924292E0,3.870209679E-3,-1.040313207E-2,1.143351104E-2
1.420863292E0,6.769061089E-3,2.207508078E-4,1.646635309E-2
1.430802292E0,3.746904433E-3,7.073064335E-3,1.470840070E-2
1.440742292E0,3.751965240E-3,5.201661028E-3,1.425406523E-2
1.450681292E0,8.203173056E-3,3.276728094E-3,1.014933549E-2
1.460620292E0,4.396982491E-3,4.127075430E-3,1.376031525E-2
1.470559292E0,-1.108037308E-3,7.770546246E-3,1.380159426E-2
1.480498292E0,-4.122735932E-3,1.248673722E-2,1.722561941E-2
1.490437292E0,2.722386271E-3,6.965206005E-3,1.206308231E-2
1.500376292E0,7.393304259E-3,-4.360685125E-3,1.096479502E-2
1.510315292E0,4.282200709E-3,-9.622292593E-3,7.297089789E-3
1.520255292E0,-3.650823608E-3,-1.104601845E-2,6.174034439E-3
1.530194292E0,-3.790639341E-3,-8.973546326E-3,5.913044792E-3
1.540133292E0,-3.981588408E-3,-2.763587516E-3,4.847513977E-3
1.550072292E0,-6.268043071E-4,1.380291069E-3,6.186285056E-3
1.560011292E0,-1.327215694E-3,2.695626346E-3,3.453881480E-3
1.569950292E0,1.565776765E-3,-4.007283598E-3,-2.573650330E-3
