"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.765002084E1,5.238614546E1,4.861838165E0,-8.101980351E-1,2.343096693E0,7.679135132E1,4.851959030E0,3.206716484E0
5.865003312E1,5.238615120E1,4.861860562E0,-7.230203450E-1,2.257765829E0,7.679135132E1,4.808689540E0,3.271244708E0
5.965004563E1,5.238615546E1,4.861890253E0,-8.051177347E-1,1.880852963E0,7.679135132E1,4.818522326E0,3.256743716E0
6.065005887E1,5.238616014E1,4.861922813E0,-1.765091040E0,1.785173444E0,7.679135132E1,4.843757141E0,3.219092076E0
6.165007234E1,5.238616729E1,4.861967191E0,-9.389774464E-1,2.098076830E0,7.428631592E1,4.835324861E0,3.231744192E0
6.265008509E1,5.238617439E1,4.861997329E0,-1.129666452E0,2.143813487E0,5.876546951E1,4.831464207E0,3.237513035E0
6.365009773E1,5.238618051E1,4.862043995E0,-5.558654014E-1,2.358158010E0,7.333999634E1,4.840811826E0,3.223519489E0
6.465011132E1,5.238618873E1,4.862088895E0,-3.758991500E-1,2.555098077E0,7.333999634E1,4.854025411E0,3.203587729E0
6.565012467E1,5.238619377E1,4.862116441E0,-6.268797722E-1,2.401915236E0,7.333999634E1,4.844427792E0,3.218082722E0
6.665013790E1,5.238619971E1,4.862148857E0,-7.045648228E-1,2.287543952E0,7.333999634E1,4.826993528E0,3.244174858E0
6.765015221E1,5.238620620E1,4.862184293E0,-1.023133535E0,2.394944784E0,7.333999634E1,4.805465598E0,3.275978849E0
6.865016484E1,5.238621280E1,4.862220337E0,-5.265851989E-1,2.360389206E0,7.333999634E1,4.804675929E0,3.277136899E0
6.965017962E1,5.238622060E1,4.862262733E0,-1.597441761E-1,2.355310558E0,7.329577637E1,4.808029097E0,3.272215340E0
7.065019274E1,5.238622214E1,4.862297384E0,9.090729151E-2,2.232091769E0,7.329577637E1,4.806063872E0,3.275101081E0
7.165020716E1,5.238623375E1,4.862334339E0,6.267220201E-1,2.325547196E0,7.329577637E1,4.806056580E0,3.275111781E0
7.265022004E1,5.238623985E1,4.862367537E0,3.443581508E-1,2.271262158E0,7.329577637E1,4.794211810E0,3.292426181E0
7.365023446E1,5.238624592E1,4.862406973E0,-2.551064398E-1,2.400174415E0,7.329577637E1,4.790590286E0,3.297693398E0
7.465024877E1,5.238625346E1,4.862441695E0,9.450241150E-1,2.373144161E0,7.329577637E1,4.802005869E0,3.281048104E0
7.565026307E1,5.238625993E1,4.862476901E0,3.861855185E-1,2.308978496E0,7.329577637E1,4.815015189E0,3.261926694E0
7.665027666E1,5.238626173E1,4.862522092E0,4.552016184E-1,2.459824077E0,7.289471436E1,4.835329189E0,3.231737716E0
7.765029180E1,5.238627328E1,4.862555543E0,7.685478022E-1,2.485349877E0,7.289471436E1,4.846678155E0,3.214692504E0
7.865030479E1,5.238627319E1,4.862577460E0,5.672781728E-3,2.284181062E0,7.289471436E1,4.868030657E0,3.182265632E0
7.965031958E1,5.238628238E1,4.862616027E0,2.929413840E-1,2.471451210E0,7.289471436E1,4.865502285E0,3.186130027E0
8.065033710E1,5.238628866E1,4.862647853E0,-1.104268683E-1,2.237340992E0,7.289471436E1,4.861651440E0,3.192002868E0
8.165034890E1,5.238629158E1,4.862672858E0,4.009545138E-1,1.965991585E0,7.289471436E1,4.862740189E0,3.190344008E0
8.265036285E1,5.238630099E1,4.862709989E0,1.739360001E-1,2.215524774E0,7.289471436E1,4.881207981E0,3.162016078E0
8.365037787E1,5.238630581E1,4.862748966E0,1.242503757E-1,2.420132987E0,7.289471436E1,4.887139089E0,3.152841347E0
8.465039325E1,5.238631678E1,4.862784226E0,-2.535304055E-2,2.434132301E0,7.185351562E1,4.920811472E0,3.100024434E0
8.565040588E1,5.238631898E1,4.862820074E0,-9.750815267E-1,2.496277908E0,7.185351562E1,4.932500163E0,3.081392409E0
8.665042019E1,5.238632449E1,4.862847076E0,-8.619931210E-1,2.274464559E0,7.185351562E1,4.937314324E0,3.073672771E0
8.765043497E1,5.238633142E1,4.862882910E0,-1.960100960E-1,2.325276231E0,7.185351562E1,4.941246725E0,3.067347036E0
8.865044987E1,5.238633526E1,4.862916628E0,-2.988470998E-2,2.222417358E0,7.185351562E1,4.920592344E0,3.100372238E0
8.965046477E1,5.238634436E1,4.862961996E0,2.875733888E-1,2.258085152E0,7.185351562E1,4.911745862E0,3.114368253E0
9.065047944E1,5.238635263E1,4.862997534E0,2.741658222E-1,2.110354480E0,7.020111084E1,4.881898874E0,3.160949290E0
9.165049505E1,5.238636667E1,4.863041044E0,-3.546425579E-1,2.507085213E0,7.020111084E1,4.866589854E0,3.184468594E0
9.265050900E1,5.238637137E1,4.863082576E0,-1.014303868E0,2.550737313E0,7.020111084E1,4.877772447E0,3.167313213E0
9.365052378E1,5.238637982E1,4.863120835E0,2.671631332E-2,2.541300611E0,6.949072266E1,4.916658608E0,3.106606697E0
9.465053856E1,5.238638829E1,4.863157854E0,-7.371420972E-3,2.429522762E0,6.949072266E1,4.915216116E0,3.108888477E0
9.565055370E1,5.238639652E1,4.863193730E0,8.945093211E-2,2.301875379E0,6.543096924E1,4.893275811E0,3.143308587E0
9.665056777E1,5.238640693E1,4.863230915E0,6.268805191E-1,2.454907746E0,6.543096924E1,4.909515715E0,3.117882692E0
9.765058291E1,5.238641425E1,4.863257321E0,1.219096492E0,2.281669384E0,6.031732178E1,4.900825847E0,3.131524078E0
9.865059721E1,5.238642754E1,4.863294196E0,3.372823140E-1,2.395299524E0,5.637579346E1,4.902111415E0,3.129511257E0
9.965061224E1,5.238643290E1,4.863308621E0,1.231178726E0,2.455822140E0,4.704626465E1,4.913919877E0,3.110936913E0
1.006506265E2,5.238644264E1,4.863325734E0,6.987776738E-1,2.099405293E0,4.704626465E1,4.917117090E0,3.105880962E0
1.016506412E2,5.238645239E1,4.863340381E0,1.041241118E0,1.943878278E0,3.916387939E1,4.924630061E0,3.093954718E0
1.026506572E2,5.238646969E1,4.863360490E0,5.882879291E-1,2.053194071E0,3.207055664E1,4.940843294E0,3.067996835E0
1.036506716E2,5.238648757E1,4.863372702E0,-1.990215741E-1,2.023344440E0,1.948452759E1,4.934374769E0,3.078389623E0
1.046506869E2,5.238651093E1,4.863377565E0,1.219308027E0,2.342815311E0,0.000000000E0,4.900017652E0,3.132788541E0
1.056507014E2,5.238653498E1,4.863374893E0,1.021628346E0,2.551124290E0,3.539753418E2,4.890716294E0,3.147289495E0
1.066507163E2,5.238655162E1,4.863369567E0,-8.900044486E-2,2.343774279E0,3.459301147E2,4.886192229E0,3.154308566E0
1.076507319E2,5.238657627E1,4.863359470E0,3.130272683E-2,2.390433363E0,3.459301147E2,4.881315253E0,3.161850477E0
1.086507457E2,5.238660319E1,4.863348443E0,-6.441855794E-1,2.456141725E0,3.459301147E2,4.871608616E0,3.176785565E0
1.096507615E2,5.238662549E1,4.863339308E0,-1.040781317E-1,2.415034743E0,3.459301147E2,4.871808375E0,3.176479213E0
1.106507764E2,5.238665119E1,4.863330428E0,-3.908386175E-1,2.732509429E0,3.482460938E2,4.877326266E0,3.168000241E0
1.116507908E2,5.238667003E1,4.863324021E0,-7.398017123E-1,2.559855900E0,3.482460938E2,4.881082645E0,3.162209551E0
1.126508058E2,5.238669353E1,4.863316029E0,2.661179733E-1,2.615355382E0,3.482460938E2,4.875519134E0,3.170780693E0
1.136508214E2,5.238671072E1,4.863310183E0,-5.486911517E-1,2.485337563E0,3.482460938E2,4.881806941E0,3.161091271E0
1.146508356E2,5.238673031E1,4.863302160E0,-5.056035072E-1,2.418803431E0,3.454179688E2,4.892800089E0,3.144049033E0
1.156508505E2,5.238674893E1,4.863283580E0,-5.407372583E-1,2.288930733E0,3.454179688E2,4.894203847E0,3.141863418E0
1.166508646E2,5.238676822E1,4.863274671E0,-1.060432812E0,2.360848024E0,3.454179688E2,4.903846652E0,3.126791494E0
1.176508795E2,5.238678530E1,4.863263602E0,-1.125775922E0,2.681055209E0,3.454179688E2,4.911612708E0,3.114578244E0
1.186508946E2,5.238680478E1,4.863255320E0,-6.365584191E-1,2.546340533E0,3.454179688E2,4.897911463E0,3.136080410E0
1.196509092E2,5.238682067E1,4.863248564E0,-4.196540089E-1,2.186561910E0,3.454179688E2,4.886396101E0,3.153992735E0
1.206509246E2,5.238684192E1,4.863239530E0,-4.941216679E-1,2.204662601E0,3.454179688E2,4.867840113E0,3.182557096E0
1.216509390E2,5.238685470E1,4.863234599E0,-1.741933729E-2,2.020425908E0,3.466827698E2,4.847166256E0,3.213956490E0
1.226509542E2,5.238688078E1,4.863224511E0,-9.463336458E-1,2.200752411E0,3.466827698E2,4.844084253E0,3.218599817E0
1.236509705E2,5.238689938E1,4.863215908E0,-5.141459331E-1,2.236540406E0,3.441858682E2,4.845204936E0,3.216912520E0
1.246509838E2,5.238692114E1,4.863210806E0,-1.579370849E0,2.234214900E0,3.427070393E2,4.845669114E0,3.216213281E0
1.256509994E2,5.238694150E1,4.863195711E0,-9.158712309E-1,2.387105057E0,3.395787741E2,4.851007785E0,3.208155311E0
1.266510144E2,5.238695803E1,4.863176076E0,-6.665386157E-1,2.401420285E0,3.354601803E2,4.860229954E0,3.194166843E0
1.276510291E2,5.238698268E1,4.863166914E0,-2.435547600E0,2.319082503E0,3.360987544E2,4.860616638E0,3.193578389E0
1.286510442E2,5.238700037E1,4.863166320E0,-9.903330123E-1,2.305238945E0,3.397389569E2,4.874211905E0,3.172789836E0
1.296510605E2,5.238701915E1,4.863153646E0,-1.835961902E0,2.381758898E0,3.410035384E2,4.878214012E0,3.166633083E0
1.306510743E2,5.238704622E1,4.863151183E0,-1.752015353E0,2.427246739E0,3.440026537E2,4.884861681E0,3.156368704E0
1.316510884E2,5.238707607E1,4.863144230E0,-1.766826080E0,2.331484484E0,3.423021679E2,4.882866307E0,3.159454647E0
1.326507512E2,5.238709926E1,4.863145530E0,-2.311940727E0,2.368063380E0,3.464430024E2,4.897709170E0,3.136396327E0
1.336507431E2,5.238712284E1,4.863134491E0,-1.919777867E0,2.312438515E0,3.511119626E2,4.905917103E0,3.123541966E0
