"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.259748851E2,5.233540541E1,4.866922270E0,2.018164094E0,1.402766717E0,3.419555951E1,4.740795271E0,3.368886645E0
1.269748890E2,5.233541411E1,4.866939077E0,1.760858387E0,1.438942546E0,3.800935175E1,4.742260037E0,3.366824435E0
1.279748935E2,5.233541400E1,4.866954155E0,1.240779553E0,1.158327438E0,5.553741031E1,4.744339368E0,3.363893726E0
1.289748967E2,5.233542623E1,4.866974182E0,1.629636130E0,1.410446477E0,5.274716459E1,4.743111180E0,3.365625256E0
1.299749013E2,5.233543550E1,4.866987526E0,5.555989826E-1,1.461226775E0,4.902403467E1,4.739941722E0,3.370087462E0
1.309749053E2,5.233544726E1,4.867001749E0,5.134203844E-1,1.468134424E0,4.511701955E1,4.741213647E0,3.368297817E0
1.319749091E2,5.233546018E1,4.867015388E0,4.437505789E-1,1.504307483E0,3.834630631E1,4.740365559E0,3.369491267E0
1.329749181E2,5.233547206E1,4.867033707E0,1.241496135E0,1.579918371E0,3.739650584E1,4.735574117E0,3.376221974E0
1.339749228E2,5.233548028E1,4.867056127E0,1.126121044E0,1.584093873E0,4.575809231E1,4.733903714E0,3.378563697E0
1.349749203E2,5.233548985E1,4.867073251E0,9.989186041E-1,1.588390893E0,4.709702861E1,4.734578365E0,3.377618204E0
1.359749137E2,5.233549735E1,4.867093713E0,1.490211140E0,1.579787274E0,5.234915148E1,4.736143624E0,3.375423026E0
1.369749041E2,5.233550054E1,4.867117579E0,1.497260690E0,1.581135109E0,6.154661559E1,4.738832749E0,3.371646661E0
1.379748951E2,5.233550954E1,4.867135905E0,1.367567436E0,1.587628870E0,5.837777278E1,4.740226963E0,3.369686242E0
1.389748862E2,5.233551896E1,4.867153211E0,1.566514831E0,1.580984338E0,5.477821282E1,4.738736737E0,3.371781602E0
1.399748772E2,5.233553078E1,4.867166347E0,5.797412945E-1,1.556770363E0,4.577504810E1,4.739001526E0,3.371409434E0
1.409748677E2,5.233554146E1,4.867179112E0,2.232346032E-2,1.497340724E0,4.126718765E1,4.739482069E0,3.370733860E0
1.419748490E2,5.233555258E1,4.867197402E0,4.487219201E-1,1.610840706E0,4.214223956E1,4.737431630E0,3.373615062E0
1.429748435E2,5.233556027E1,4.867217046E0,5.634884425E-1,1.608181613E0,4.590100484E1,4.734599987E0,3.377587895E0
1.439748279E2,5.233556691E1,4.867236228E0,1.108937697E0,1.589968963E0,4.991152628E1,4.734652046E0,3.377514920E0
1.449748160E2,5.233557684E1,4.867247979E0,8.042486925E-1,1.568362590E0,4.482324088E1,4.735977745E0,3.375655763E0
1.459747981E2,5.233558759E1,4.867261788E0,1.404437792E0,1.591960147E0,4.416351567E1,4.734784202E0,3.377329654E0
1.469747829E2,5.233559784E1,4.867277147E0,1.416331848E0,1.606214318E0,4.319822867E1,4.733408021E0,3.379258135E0
1.479747694E2,5.233560626E1,4.867295583E0,1.448468153E0,1.621949353E0,4.638719491E1,4.733615975E0,3.378966830E0
