"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.214150708E0,-1.638174951E-1,1.378437728E-1,-8.445921540E-2
1.224100708E0,1.232827231E-1,-4.697695002E-2,-2.628059499E-2
1.234050708E0,3.494631648E-1,-1.828107834E-1,2.572148480E-2
1.244000708E0,4.263014793E-1,-2.456014603E-1,3.938243538E-2
1.253949708E0,3.348281384E-1,-2.306371033E-1,2.501391061E-2
1.263899708E0,1.075124219E-1,-1.121208444E-1,-1.067085005E-2
1.273849708E0,-1.634483486E-1,1.088958979E-1,-6.044711918E-2
1.283799708E0,-3.871035576E-1,3.185002506E-1,-1.026110873E-1
1.293749708E0,-4.803784490E-1,4.004371464E-1,-1.265017986E-1
1.303699708E0,-4.258179963E-1,3.202507198E-1,-1.033892781E-1
1.313648708E0,-1.909920722E-1,1.265752912E-1,-4.508432373E-2
1.323598708E0,1.187868267E-1,-1.063256040E-1,3.637272120E-2
1.333548708E0,3.434207141E-1,-2.976485789E-1,9.557002783E-2
1.343498708E0,4.431912601E-1,-3.628363907E-1,1.211547554E-1
1.353448708E0,4.290852249E-1,-2.908601761E-1,7.787794620E-2
1.363398708E0,2.660321295E-1,-1.504215747E-1,1.248296071E-2
1.373348708E0,5.458015949E-5,4.250932112E-2,-2.517545037E-2
1.383297708E0,-2.755247951E-1,2.678852081E-1,-3.322432190E-2
1.393247708E0,-4.553764164E-1,4.070552588E-1,-4.100192338E-2
1.403197708E0,-5.207285285E-1,4.212624431E-1,-3.691689670E-2
1.413147708E0,-4.510206878E-1,3.149112463E-1,-1.875288412E-2
1.423097708E0,-2.187661529E-1,1.278439164E-1,4.568682518E-3
1.433047708E0,1.024621800E-1,-1.062766016E-1,3.879087046E-2
1.442996708E0,3.636991084E-1,-2.940267920E-1,7.838754356E-2
1.452946708E0,4.979000688E-1,-3.579242229E-1,9.941712767E-2
1.462896708E0,4.935527444E-1,-3.542104363E-1,9.732681513E-2
1.472846708E0,3.495908082E-1,-2.854557931E-1,7.018080354E-2
1.482796708E0,9.003326297E-2,-1.238932535E-1,1.984093338E-2
1.492746708E0,-1.845756769E-1,1.788591594E-1,-4.161292687E-2
1.502696708E0,-4.048697054E-1,4.404225945E-1,-9.741387516E-2
1.512645708E0,-4.932743609E-1,4.901708066E-1,-1.353304237E-1
1.522595708E0,-4.098172784E-1,3.142439723E-1,-1.228833497E-1
1.532545708E0,-1.388415545E-1,1.486598514E-2,-6.492747366E-2
1.542495708E0,1.833604574E-1,-2.560272813E-1,2.946320735E-2
1.552445708E0,3.874004185E-1,-3.994782865E-1,9.492101520E-2
1.562395708E0,4.434844553E-1,-4.038921893E-1,1.128254533E-1
1.572344708E0,3.450764120E-1,-3.147305548E-1,8.422508091E-2
1.582294708E0,1.341897398E-1,-1.128917187E-1,1.659942605E-2
1.592244708E0,-1.317374408E-1,1.790045500E-1,-4.564504698E-2
1.602194708E0,-3.657971025E-1,4.024765193E-1,-8.289255202E-2
1.612144708E0,-4.768573344E-1,4.029315114E-1,-9.535939246E-2
1.622094708E0,-4.141763747E-1,2.238078266E-1,-7.680541277E-2
1.632043708E0,-1.906438172E-1,-1.785163768E-2,-3.151071444E-2
1.641993708E0,1.059518978E-1,-2.108791471E-1,2.165024169E-2
1.651943708E0,3.342970908E-1,-3.120075166E-1,5.863821507E-2
1.661893708E0,4.087271094E-1,-2.930197120E-1,5.836683884E-2
1.671843708E0,3.342496455E-1,-2.187257707E-1,2.520507202E-2
1.681793708E0,1.306683123E-1,-7.613825053E-2,-3.132158518E-2
1.691743708E0,-1.347098649E-1,1.108032390E-1,-7.111637294E-2
1.701692708E0,-3.770540357E-1,2.686296403E-1,-8.800933510E-2
1.711642708E0,-5.153505206E-1,3.318824768E-1,-9.167442471E-2
1.721592708E0,-5.233170986E-1,2.865512073E-1,-8.126705140E-2
1.731542708E0,-3.972285688E-1,1.504939348E-1,-8.070249856E-2
1.741492708E0,-1.405962706E-1,-2.861349843E-2,-5.692793429E-2
1.751442708E0,1.718872935E-1,-1.997520328E-1,4.656660371E-3
1.761391708E0,3.820421398E-1,-3.353402317E-1,4.849255830E-2
1.771341708E0,4.647137225E-1,-3.706765175E-1,6.790757924E-2
1.781291708E0,4.326873422E-1,-3.114904463E-1,6.581673026E-2
1.791241708E0,2.915844023E-1,-1.787673831E-1,4.249813780E-2
1.801191708E0,5.885608867E-2,2.505525202E-2,-1.100738999E-3
1.811141708E0,-1.862540096E-1,2.508673966E-1,-3.852408379E-2
1.821090708E0,-3.866062760E-1,3.675042689E-1,-6.835521758E-2
1.831040708E0,-4.616207778E-1,3.502254486E-1,-8.325743675E-2
1.840990708E0,-3.826263845E-1,2.204379141E-1,-5.930203944E-2
1.850940708E0,-1.709812880E-1,1.785704494E-2,-4.023802001E-3
1.860890708E0,9.598091245E-2,-1.661785692E-1,6.562291831E-2
1.870840708E0,2.971430719E-1,-2.483401299E-1,1.100710407E-1
1.880790708E0,3.670851290E-1,-2.355681360E-1,1.203527078E-1
1.890739708E0,3.010926545E-1,-1.728797555E-1,9.411159158E-2
1.900689708E0,1.052057147E-1,-4.889921844E-2,3.497530520E-2
1.910639708E0,-1.374845058E-1,1.188598126E-1,-3.068800084E-2
1.920589708E0,-3.257819712E-1,2.384700924E-1,-7.585041970E-2
1.930540625E0,-3.669272661E-1,2.431210279E-1,-1.007229239E-1
1.940490625E0,-2.425864041E-1,1.467148662E-1,-7.911190391E-2
1.950439625E0,2.469344251E-2,-2.327388898E-2,-2.272896282E-2
1.960389625E0,3.125891387E-1,-2.180462927E-1,4.120394960E-2
1.970339625E0,5.106325746E-1,-3.361173272E-1,7.462918013E-2
1.980289625E0,5.799011588E-1,-3.776253760E-1,6.924133748E-2
1.990239625E0,5.104805827E-1,-3.629113138E-1,5.241941661E-2
2.000189625E0,2.889950871E-1,-2.190076858E-1,-5.375441629E-3
2.010139625E0,-8.665465564E-2,5.018643569E-3,-1.207830012E-2
2.020088625E0,-4.561448395E-1,2.398780286E-1,-2.039108984E-2
2.030038625E0,-6.133452058E-1,4.061707258E-1,-6.888854504E-2
2.039988625E0,-4.418413639E-1,4.471279979E-1,-1.070657521E-1
2.049938625E0,-4.157077521E-2,2.563969791E-1,-7.251637429E-2
2.059888625E0,3.681994379E-1,-1.166700795E-1,6.967325509E-2
2.069838625E0,6.131500006E-1,-4.109995961E-1,2.023252398E-1
2.079787625E0,6.536574960E-1,-5.184112787E-1,2.472357303E-1
2.089737625E0,4.281950891E-1,-4.464519620E-1,1.915983707E-1
2.099687625E0,-4.625716060E-2,-2.054180354E-1,1.020093560E-1
2.109637625E0,-5.755699277E-1,1.736796051E-1,5.495356768E-2
2.119587625E0,-9.209523797E-1,4.775081873E-1,1.583546028E-2
2.129537625E0,-8.613198996E-1,6.101885438E-1,-6.668201834E-2
2.139487625E0,-4.251253009E-1,4.388274848E-1,-1.266337782E-1
2.149436625E0,1.502836049E-1,2.162601426E-2,-7.672630250E-2
2.159386625E0,5.671876669E-1,-3.589604795E-1,4.363313317E-2
2.169336625E0,6.323621273E-1,-5.288819671E-1,1.267027706E-1
2.179286625E0,3.627397120E-1,-4.699592590E-1,9.452539682E-2
2.189236625E0,-1.192954183E-1,-2.089974135E-1,-3.387162462E-2
2.199186625E0,-6.502996087E-1,1.109755337E-1,-1.642365605E-1
2.209135625E0,-1.038132668E0,3.042513132E-1,-2.699896395E-1
2.219085625E0,-1.122905850E0,3.582293093E-1,-3.178271949E-1
2.229035625E0,-7.556313276E-1,3.085447848E-1,-2.527010143E-1
2.238985625E0,-8.620105684E-2,3.447301313E-2,-6.812024117E-2
2.248935625E0,5.736411810E-1,-4.837916791E-1,2.067146301E-1
2.258885625E0,9.236394167E-1,-8.563495278E-1,3.662566245E-1
2.268834625E0,9.895269871E-1,-8.542250395E-1,3.877716959E-1
2.278784625E0,7.912956476E-1,-5.966451168E-1,3.159907162E-1
2.288734625E0,4.131077528E-1,-2.342596203E-1,1.752767116E-1
2.298684625E0,1.774362847E-2,1.274242848E-1,6.937184930E-2
2.308634625E0,-3.096762300E-1,4.539625049E-1,9.313720465E-2
2.318584625E0,-5.776650906E-1,7.105224133E-1,5.947405100E-2
2.328534625E0,-8.068192005E-1,7.930753231E-1,-4.151806608E-2
2.338483625E0,-9.257328510E-1,6.376245022E-1,-1.487284154E-1
2.348433625E0,-8.233498335E-1,3.058459759E-1,-1.909044683E-1
2.358383625E0,-4.393574595E-1,-3.617873043E-2,-1.186510399E-1
2.368333625E0,1.398616433E-1,-2.674261332E-1,6.389664859E-2
2.378283625E0,6.649054289E-1,-4.157564640E-1,2.458211631E-1
2.388233625E0,1.016127825E0,-4.804800451E-1,3.557775319E-1
2.398182625E0,1.166795611E0,-4.439313412E-1,3.923784196E-1
2.408132625E0,1.071003437E0,-3.334228396E-1,3.865561485E-1
2.418082625E0,6.973527074E-1,-1.948689669E-1,3.072565496E-1
2.428032625E0,1.049857363E-1,4.123759642E-2,1.486416757E-1
2.437982625E0,-6.047376394E-1,3.562999368E-1,-1.544019766E-2
2.447932625E0,-1.272382379E0,6.030879021E-1,-1.864846349E-1
2.457882625E0,-1.620153189E0,7.207128406E-1,-3.064549863E-1
2.467831625E0,-1.415489197E0,6.556339264E-1,-3.064802885E-1
2.477781625E0,-7.748170495E-1,3.467775881E-1,-1.793822497E-1
2.487731625E0,4.077485204E-2,-1.046558022E-1,3.054785356E-2
2.497681625E0,7.038095593E-1,-4.962552786E-1,2.032700926E-1
2.507631625E0,9.707361460E-1,-6.702542305E-1,1.588608027E-1
2.517581625E0,7.869231701E-1,-5.653006434E-1,-3.364658728E-2
2.527530625E0,2.498046905E-1,-2.541283369E-1,-2.033591866E-1
2.537480625E0,-4.112007022E-1,6.930749863E-2,-2.067722827E-1
2.547430625E0,-1.016528368E0,1.913935244E-1,-1.375394911E-1
2.557380625E0,-1.358928323E0,2.643438876E-1,-1.315063685E-1
2.567330625E0,-1.168098092E0,2.821858823E-1,-1.924859434E-1
2.577280625E0,-4.224912226E-1,1.490251720E-2,-2.045282274E-1
2.587230625E0,5.449319482E-1,-5.208641887E-1,-5.956619512E-3
2.597179625E0,1.345162034E0,-9.586876035E-1,2.974831462E-1
2.607129625E0,1.808234453E0,-1.058460712E0,5.098379850E-1
2.617079625E0,1.904279709E0,-9.069571495E-1,5.787305236E-1
2.627029625E0,1.524366260E0,-6.235297322E-1,4.921291769E-1
2.636979625E0,6.186368465E-1,-2.225386947E-1,2.903110981E-1
2.646929625E0,-6.034047604E-1,3.649582267E-1,7.522279769E-2
2.656878625E0,-1.656281829E0,1.102565527E0,-1.112274174E-2
2.666828625E0,-2.279194832E0,1.748176932E0,-1.302471012E-1
2.676778625E0,-2.197422743E0,1.848594546E0,-3.448203802E-1
2.686728625E0,-1.503151059E0,1.041318178E0,-4.145375192E-1
2.696678625E0,-4.274674952E-1,-5.324789509E-2,-1.797649562E-1
2.706628625E0,6.767401099E-1,-7.362287641E-1,1.774811596E-1
2.716577625E0,1.392976761E0,-1.053460836E0,3.843616545E-1
2.726527625E0,1.637751698E0,-1.086103320E0,4.167774022E-1
2.736477625E0,1.366386533E0,-8.235757947E-1,2.867853045E-1
2.746427625E0,6.472153664E-1,-3.916169405E-1,1.000374630E-1
2.756377625E0,-1.131589711E-1,1.001112461E-1,-1.585105434E-2
