"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.111888632E2,5.235013939E1,4.932078331E0,-3.914565496E0,8.775613567E-1,3.360381626E2,4.988004297E0,2.990710646E0
1.121888638E2,5.235014973E1,4.932073361E0,-3.657545164E0,8.544024852E-1,3.376626602E2,5.063805982E0,2.860490519E0
1.131888645E2,5.235015052E1,4.932067559E0,-3.622781064E0,8.551916842E-1,3.343718333E2,5.041442042E0,2.899723981E0
1.141888648E2,5.235016235E1,4.932052271E0,-3.730884682E0,9.346046219E-1,3.308365870E2,5.082079173E0,2.827898214E0
1.151888653E2,5.235017439E1,4.932039601E0,-3.709693164E0,1.032128753E0,3.292648618E2,5.206927595E0,2.590838098E0
1.161888652E2,5.235018276E1,4.932035582E0,-3.766295105E0,9.966235408E-1,3.306687198E2,5.468964555E0,1.978626727E0
1.171888659E2,5.235019465E1,4.932025321E0,-3.850409073E0,1.044263200E0,3.311603897E2,5.664068207E0,1.765851132E0
1.181888657E2,5.235019590E1,4.932019000E0,-3.902160243E0,6.749171536E-1,3.320232549E2,5.241059625E0,2.521077357E0
1.191888659E2,5.235018909E1,4.932016828E0,-3.498090461E0,3.551320520E-1,3.320164076E2,5.269556917E0,2.460956508E0
1.201888661E2,5.235019706E1,4.932004637E0,-3.538366318E0,3.818500166E-1,3.320163976E2,5.398506124E0,2.163485305E0
1.211888674E2,5.235019217E1,4.931986919E0,-3.476876196E0,3.326317676E-1,3.320163823E2,5.433500289E0,2.074032700E0
1.221888670E2,5.235018388E1,4.931990539E0,-3.478930510E0,1.608107893E-1,3.320163849E2,5.397867703E0,2.165077665E0
1.231888674E2,5.235019184E1,4.931986989E0,-3.545512814E0,3.169843224E-1,3.320163823E2,5.553713352E0,1.909427436E0
1.241888680E2,5.235017815E1,4.931976493E0,-3.542397123E0,3.393305727E-1,3.320163727E2,5.581967727E0,1.891996436E0
1.251888683E2,5.235017100E1,4.931964033E0,-3.325697772E0,3.592082563E-1,3.320163617E2,5.546007740E0,1.928296246E0
1.261888694E2,5.235015914E1,4.931951847E0,-3.295621139E0,4.310299864E-1,3.320163507E2,5.525704358E0,1.985859545E0
1.271888695E2,5.235014582E1,4.931938572E0,-3.562436359E0,4.974913703E-1,3.320163388E2,5.749530047E0,1.841320430E0
