"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.095680619E2,5.159073907E1,4.992686647E0,7.023168487E0,3.797954846E0,1.892225424E2,4.738969174E0,3.371454908E0
1.105680625E2,5.159070501E1,4.992673187E0,6.809086105E0,3.841058548E0,1.918587542E2,4.738951141E0,3.371480256E0
1.115680616E2,5.159066818E1,4.992672057E0,6.974126426E0,3.918014502E0,1.864624403E2,4.739383656E0,3.370872230E0
1.125680625E2,5.159063477E1,4.992670151E0,7.110686385E0,3.808834421E0,1.847822574E2,4.739585345E0,3.370588642E0
1.135680630E2,5.159060205E1,4.992661502E0,7.234615621E0,3.733610404E0,1.868545714E2,4.740100917E0,3.369863548E0
1.145680623E2,5.159057177E1,4.992652321E0,7.415158148E0,3.529403979E0,1.883948647E2,4.740222281E0,3.369692829E0
1.155680622E2,5.159053750E1,4.992652901E0,7.438524473E0,3.616353940E0,1.831338783E2,4.740608298E0,3.369149744E0
1.165680623E2,5.159050259E1,4.992660260E0,7.628170012E0,3.746563456E0,1.765850775E2,4.740215471E0,3.369702409E0
1.175680629E2,5.159047079E1,4.992679834E0,7.785001051E0,3.759784559E0,1.671738977E2,4.740365978E0,3.369490678E0
1.185680624E2,5.159044074E1,4.992699390E0,7.830186779E0,3.691069445E0,1.616719377E2,4.740116652E0,3.369841414E0
1.195680629E2,5.159040684E1,4.992720939E0,7.648230239E0,3.887463554E0,1.596451700E2,4.739445811E0,3.370784839E0
1.205680631E2,5.159037593E1,4.992746164E0,7.604861787E0,3.851909206E0,1.555289454E2,4.740107649E0,3.369854078E0
1.215680629E2,5.159034411E1,4.992768378E0,7.444786412E0,3.849054455E0,1.552897489E2,4.740198110E0,3.369726831E0
1.225680633E2,5.159031208E1,4.992799773E0,7.625664655E0,4.038088222E0,1.517157636E2,4.740142089E0,3.369805634E0
1.235680634E2,5.159028219E1,4.992829808E0,7.784387056E0,3.993468969E0,1.494424123E2,4.740279892E0,3.369611785E0
1.245680627E2,5.159025244E1,4.992860939E0,7.620143660E0,3.940894898E0,1.483949755E2,4.740346207E0,3.369518492E0
1.255680635E2,5.159022056E1,4.992889140E0,7.602903160E0,3.966044735E0,1.496446482E2,4.740696427E0,3.369025737E0
1.265680627E2,5.159018876E1,4.992914744E0,7.896437534E0,3.959607317E0,1.514264266E2,4.740229412E0,3.369682797E0
1.275680634E2,5.159015584E1,4.992942276E0,7.570215928E0,4.016685075E0,1.520882127E2,4.740603749E0,3.369156144E0
1.285680629E2,5.159012533E1,4.992970002E0,7.656978850E0,3.957927133E0,1.516923905E2,4.740994745E0,3.368605922E0
1.295680641E2,5.159009535E1,4.992996267E0,7.814957850E0,3.884382796E0,1.515760226E2,4.741151426E0,3.368385397E0
1.305680641E2,5.159006325E1,4.993024094E0,7.768838878E0,3.943391410E0,1.517558182E2,4.740840029E0,3.368823660E0
1.315680639E2,5.159003515E1,4.993057214E0,7.866726371E0,3.896139855E0,1.470747723E2,4.741078187E0,3.368488483E0
1.325680631E2,5.159001060E1,4.993101812E0,7.946814415E0,3.961098151E0,1.374663887E2,4.741295486E0,3.368182618E0
1.335680665E2,5.158999728E1,4.993153952E0,7.805092912E0,3.864555902E0,1.239641169E2,4.742027292E0,3.367152238E0
1.345680653E2,5.158998930E1,4.993209690E0,7.768373763E0,3.827396848E0,1.120218568E2,4.741750284E0,3.367542319E0
1.355680636E2,5.158998668E1,4.993260577E0,7.624988419E0,3.592742780E0,1.031645311E2,4.741407374E0,3.368025111E0
1.365680624E2,5.158998185E1,4.993316181E0,7.849310053E0,3.675269552E0,1.005148347E2,4.741073635E0,3.368494889E0
1.375680605E2,5.158997449E1,4.993369340E0,7.968829459E0,3.722992340E0,1.021372371E2,4.740985686E0,3.368618672E0
