"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.206546167E0,-8.830719441E-2,3.596230745E-1,4.049180746E-1
1.216495167E0,-4.317281023E-2,4.807934761E-1,4.373759627E-1
1.226444167E0,4.823806509E-2,6.846363544E-1,5.011708736E-1
1.236394167E0,1.021735147E-1,6.546599269E-1,5.690650940E-1
1.246343167E0,7.961227745E-2,7.243080139E-1,5.951368809E-1
1.256292167E0,6.430346519E-2,8.333568573E-1,6.317009926E-1
1.266241167E0,-1.261772662E-1,7.143819928E-1,5.927099586E-1
1.276190167E0,-1.594550908E-1,7.902599573E-1,5.718351603E-1
1.286139167E0,-1.770862788E-1,5.387408733E-1,5.201948285E-1
1.296088167E0,-1.341018528E-1,2.795626521E-1,4.800424278E-1
1.306037167E0,-7.814564556E-2,3.857969344E-1,3.154420257E-1
1.315986167E0,1.275438070E-2,2.818590403E-1,2.118719518E-1
1.325935167E0,-6.360457093E-2,2.247329056E-2,1.804597080E-1
1.335884167E0,-1.034218520E-1,-8.442543447E-2,1.295154989E-1
1.345833167E0,1.242283434E-1,-1.428256333E-1,8.057351410E-2
1.355782167E0,6.140470132E-2,-1.780876368E-1,9.422624111E-2
1.365731167E0,-1.944619715E-1,-9.853716195E-2,2.301144600E-2
1.375680167E0,-6.150483340E-2,-1.220901459E-1,-1.146683656E-2
1.385629167E0,1.203432605E-1,-1.927592605E-1,2.102639154E-2
1.395578167E0,-1.821997762E-2,-1.885913908E-1,4.038779996E-3
1.405527167E0,-6.174561381E-2,-2.524318993E-1,-2.872848883E-2
1.415476167E0,1.116348058E-1,-2.136115283E-1,-6.610868126E-2
1.425426167E0,1.915334538E-2,-2.831279933E-1,-7.512907684E-2
1.435375167E0,-1.455907524E-1,-2.665975392E-1,-1.149681583E-1
1.445324167E0,-1.907248236E-2,-2.621604204E-1,-1.401986927E-1
1.455273167E0,7.532934844E-2,-2.322793603E-1,-1.646942198E-1
1.465222167E0,-5.869024247E-2,-2.904175222E-1,-2.028786242E-1
1.475171167E0,-8.912714571E-2,-3.013059199E-1,-2.155104876E-1
1.485120167E0,5.362840369E-2,-2.790866494E-1,-1.942520738E-1
1.495069167E0,-7.090241648E-3,-3.057664633E-1,-1.875296533E-1
1.505018167E0,4.226559028E-2,-2.275025845E-1,-2.024249732E-1
1.514967167E0,1.307900101E-1,-3.670546114E-1,-1.641504914E-1
1.524916167E0,1.342974007E-1,-2.978004217E-1,-2.048923373E-1
1.534865167E0,1.760165095E-1,-1.624994427E-1,-1.647520959E-1
1.544814167E0,1.263706535E-1,-3.695761859E-1,-1.501172334E-1
1.554763167E0,-1.601386070E-1,-1.646606177E-1,-1.818099320E-1
1.564712167E0,-2.642903030E-1,-1.965770125E-1,-1.377844214E-1
1.574661167E0,-4.358518124E-1,-1.740325391E-1,-9.098579735E-2
1.584610167E0,-1.390340030E-1,3.171903268E-2,-6.741975248E-2
1.594559167E0,3.065749407E-1,-6.441820413E-2,6.410320103E-2
1.604509167E0,-6.631181110E-3,5.209029466E-2,8.749482036E-2
1.614458167E0,-2.614662051E-1,-1.832052134E-3,7.427172363E-2
1.624407167E0,-4.962664470E-2,-2.861892432E-2,5.317096412E-2
1.634356167E0,1.966703087E-1,1.119322330E-1,-4.058998544E-3
1.644305167E0,-2.691883966E-2,1.555276513E-1,3.850577399E-2
1.654254167E0,-7.596242428E-2,-1.021376811E-2,1.274957061E-1
1.664203167E0,8.510395885E-2,4.969643801E-2,2.078805566E-1
1.674152167E0,1.790865958E-1,2.004156411E-1,2.189601362E-1
1.684101167E0,1.221245080E-1,2.561255097E-1,2.160024345E-1
1.694050167E0,-5.209656805E-2,1.039681863E-2,2.240300626E-1
1.703999167E0,-2.180645019E-1,-1.134183332E-1,1.465951949E-1
1.713948167E0,-2.652824223E-1,-1.403524727E-1,1.038032845E-1
1.723897167E0,-1.650077403E-1,-1.008122563E-1,1.174352095E-1
1.733846167E0,1.912637204E-1,1.715906411E-1,1.260971278E-1
1.743795167E0,1.523618549E-1,2.394549102E-1,1.933624446E-1
