"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.863351500E0,-2.339002848E0,3.286188364E0,-5.661500454E0
1.873299500E0,-2.408927202E0,5.278506756E0,-5.048883915E0
1.883248500E0,-2.737467051E0,7.078485966E0,-4.592793465E0
1.893196500E0,-2.985062122E0,9.025905609E0,-5.438606262E0
1.903145500E0,-3.178947926E0,1.026273441E1,-6.932168007E0
1.913093500E0,-3.830742121E0,1.014065266E1,-8.006643295E0
1.923042500E0,-4.904665470E0,7.130924225E0,-7.402801037E0
1.932991500E0,-5.787708282E0,2.816224337E0,-4.261109829E0
1.942939500E0,-5.812253952E0,-2.055664062E0,1.087790504E-1
1.952888500E0,-4.901119709E0,-5.229425907E0,1.999953270E0
1.962836500E0,-3.058719873E0,-3.015944719E0,2.068255424E0
1.972785500E0,-1.599461079E0,-1.078793645E0,1.420834541E0
1.982733500E0,-1.036034822E0,2.326399237E-1,8.615502715E-1
1.992682500E0,-1.187216640E0,9.976661801E-1,5.551896095E-1
2.002630500E0,-1.778487086E0,1.368094921E0,3.611394465E-1
2.012579500E0,-2.233965874E0,1.362129688E0,1.446180642E-1
2.022527500E0,-2.384458065E0,1.187829971E0,4.203158896E-3
2.032476500E0,-2.367252350E0,1.268898010E0,1.522980630E-2
2.042424500E0,-2.126736641E0,1.589001179E0,5.502142757E-2
2.052373500E0,-1.641119719E0,1.781161547E0,6.201776862E-2
2.062321500E0,-1.136497855E0,1.906847000E0,7.423555851E-2
2.072270500E0,-6.958618164E-1,1.932728171E0,4.949105904E-2
2.082218500E0,-3.158647418E-1,1.834245801E0,-2.553844452E-2
2.092167500E0,9.025879949E-2,1.568292618E0,-5.376488343E-2
2.102115500E0,4.880200326E-1,1.334578156E0,-9.214727208E-3
2.112064500E0,8.968411088E-1,9.813452959E-1,-3.041656688E-3
2.122012500E0,1.376880884E0,5.555849671E-1,3.565220907E-2
2.131961500E0,1.829758406E0,3.113140166E-1,6.152470782E-2
2.141909500E0,2.190337896E0,1.764670946E-2,5.003583059E-2
2.151858500E0,2.203400373E0,-4.955173135E-1,9.336833656E-2
2.161807500E0,1.517481804E0,-1.076269507E0,2.408848256E-1
2.171755500E0,-6.580540538E-1,-1.927946329E0,4.790233374E-1
2.181704500E0,-1.467151642E0,-7.811940312E-1,4.132600427E-1
2.191652500E0,-1.083720565E0,7.894694209E-1,4.893310070E-1
2.201601500E0,-8.873898983E-1,1.535999656E0,8.730160594E-1
2.211549500E0,-1.006431460E0,2.116008759E0,9.629445672E-1
2.221498500E0,-1.122397661E0,2.110673904E0,1.180202603E0
2.231446500E0,-1.077125072E0,1.751181722E0,1.078247190E0
2.241395500E0,-9.140210748E-1,1.380695820E0,7.508018613E-1
2.251343500E0,-6.324662566E-1,1.216641665E0,2.739179134E-1
