"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.948108167E0,1.179565787E0,-2.949126065E-1,2.567685366E0
1.958177167E0,1.101969838E0,-3.285174966E-1,2.332466125E0
1.968247167E0,1.092408776E0,-4.533212185E-1,2.075447321E0
1.978317167E0,1.164916396E0,-6.740253568E-1,1.769565821E0
1.988386167E0,1.287701368E0,-7.322452664E-1,1.498722672E0
1.998456167E0,1.361039639E0,-6.601030231E-1,1.334416866E0
2.008525167E0,1.306000352E0,-7.912951708E-1,1.175486684E0
2.018595167E0,1.119620442E0,-9.284537435E-1,9.635158181E-1
2.028664167E0,8.819921017E-1,-8.878253698E-1,5.526952744E-1
2.038734167E0,6.489151716E-1,-7.184298635E-1,-6.011252105E-2
2.048804167E0,4.436882138E-1,-5.641989708E-1,-7.768639922E-1
2.058873167E0,3.118966818E-1,-6.795148253E-1,-1.512584567E0
2.068943167E0,2.302209884E-1,-9.699879289E-1,-1.999670267E0
2.079012167E0,1.947804391E-1,-5.384362936E-1,-2.096297026E0
2.089082167E0,1.342082918E-1,3.453361988E-2,-1.962230682E0
2.099152167E0,2.921061777E-2,-1.927888254E-3,-1.822072983E0
2.109221167E0,-1.128221527E-1,-5.153310299E-1,-1.720599890E0
2.119291167E0,-2.644772232E-1,-1.245620370E0,-1.708314776E0
2.129360167E0,-3.709466755E-1,-1.820909500E0,-1.829736471E0
2.139430167E0,-3.917460144E-1,-2.011399031E0,-1.998329401E0
2.149499167E0,-2.672458887E-1,-1.531327963E0,-2.124676228E0
2.159569167E0,1.999777183E-2,-5.276294351E-1,-2.171863794E0
2.169639167E0,3.759396374E-1,-4.670777544E-2,-2.252718925E0
2.179708167E0,6.097851396E-1,3.227951825E-1,-2.346452475E0
2.189778167E0,6.671229601E-1,7.894883156E-1,-2.439900637E0
2.199847167E0,6.131736040E-1,1.314334273E0,-2.462005377E0
2.209917167E0,5.060950518E-1,1.382454753E0,-2.430346251E0
2.219986167E0,4.227100611E-1,1.286594391E0,-2.365226269E0
2.230056167E0,3.243515491E-1,8.374565840E-1,-2.032690287E0
2.240126167E0,2.101987004E-1,3.310438097E-1,-1.518959284E0
2.250195167E0,9.031092376E-2,-1.544120908E-1,-1.066168904E0
2.260265167E0,-4.473307356E-2,-6.400555968E-1,-7.757573128E-1
2.270334167E0,-1.893943995E-1,-8.880978823E-1,-6.377027631E-1
2.280404167E0,-3.244042099E-1,-7.458786368E-1,-5.394309759E-1
2.290474167E0,-4.089204073E-1,-4.765918255E-1,-4.022347629E-1
2.300543167E0,-4.267865419E-1,-2.558143437E-1,-1.853256971E-1
2.310613167E0,-3.720141053E-1,-9.552506357E-2,9.692675620E-2
2.320682167E0,-2.561045885E-1,4.440847784E-2,3.651868701E-1
2.330752167E0,-1.104541793E-1,2.377862036E-1,5.607830286E-1
2.340821167E0,-1.740149409E-2,3.681848645E-1,6.021459699E-1
2.350891167E0,-4.028577358E-2,2.617231607E-1,4.587736428E-1
2.360961167E0,-1.429480016E-1,5.490007252E-2,2.260529250E-1
2.371030167E0,-2.524380088E-1,3.734478354E-2,1.138057560E-3
2.381100167E0,-3.015921414E-1,1.536846757E-1,-1.776908785E-1
2.391169167E0,-2.554196119E-1,2.235428542E-1,-2.816625535E-1
2.401239167E0,-1.306850761E-1,1.815050989E-1,-3.142886758E-1
