"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.055099167E0,-5.488935699E0,-2.403402100E0,1.893712006E0
2.065169167E0,-4.917873230E0,-1.953288116E0,2.101180573E0
2.075238167E0,-5.410648499E0,-2.589914246E0,2.096689911E0
2.085308167E0,-6.349945221E0,-4.070934448E0,3.231779480E0
2.095378167E0,-7.202721863E0,-4.943470001E0,3.172951813E0
2.105447167E0,-7.744145966E0,-5.246889038E0,2.073188782E0
2.115517167E0,-7.604037323E0,-5.405708771E0,1.357976074E0
2.125586167E0,-7.049141235E0,-5.508395233E0,1.434916077E0
2.135656167E0,-6.534511414E0,-5.449417877E0,2.242486725E0
2.145725167E0,-6.884633331E0,-5.074597321E0,3.959116974E0
2.155795167E0,-7.782017212E0,-5.132526855E0,6.785240021E0
2.165865167E0,-8.603957977E0,-5.447322235E0,8.975934448E0
2.175934167E0,-9.114546204E0,-4.733007660E0,8.402776337E0
2.186004167E0,-8.709039459E0,-3.613485718E0,6.503825226E0
2.196073167E0,-7.477250977E0,-3.350033569E0,5.184019775E0
2.206143167E0,-6.885980530E0,-3.789519653E0,5.202730865E0
2.216212167E0,-7.461533661E0,-4.391567688E0,5.652395782E0
2.226282167E0,-7.878267059E0,-3.807332611E0,5.420078888E0
2.236352167E0,-9.451196136E0,-2.628833313E0,3.563789062E0
2.246421167E0,-1.009291168E1,-2.134710846E0,2.016456757E0
2.256491167E0,-9.391470337E0,-2.085313568E0,1.895957336E0
2.266560167E0,-8.402476959E0,-2.385140076E0,2.832709351E0
2.276630167E0,-7.433092804E0,-2.836301880E0,4.017645264E0
2.286700167E0,-7.326963501E0,-3.416794739E0,5.110372925E0
2.296769167E0,-8.704548798E0,-3.394940186E0,5.477559357E0
2.306839167E0,-1.035606445E1,-2.887046356E0,5.502108307E0
2.316908167E0,-1.125000549E1,-2.669099579E0,5.734425201E0
2.326978167E0,-1.129521149E1,-2.750230865E0,6.162684631E0
2.337047167E0,-1.078447357E1,-3.388054504E0,6.659052429E0
2.347117167E0,-9.616003418E0,-4.162843323E0,6.192173309E0
2.357187167E0,-8.429121552E0,-4.334835663E0,4.498445435E0
2.367256167E0,-7.738008728E0,-4.618795166E0,3.037782898E0
2.377326167E0,-7.746540985E0,-5.455555115E0,2.887046356E0
2.387395167E0,-8.384664001E0,-6.562802582E0,3.652255096E0
2.397465167E0,-9.367071075E0,-7.817194061E0,4.418212280E0
2.407534167E0,-9.892927551E0,-8.608598328E0,4.650678864E0
2.417604167E0,-9.986932068E0,-9.238937531E0,5.390290833E0
2.427674167E0,-9.840386810E0,-9.485025787E0,5.285808105E0
2.437743167E0,-8.960366821E0,-9.093589783E0,4.323010254E0
2.447813167E0,-7.165898438E0,-7.840096436E0,3.441942444E0
2.457882167E0,-5.681734772E0,-6.585106201E0,2.921025696E0
2.467952167E0,-5.386698303E0,-6.130501556E0,2.529589691E0
2.478021167E0,-5.689219208E0,-6.276597748E0,1.936073914E0
2.488091167E0,-5.704188080E0,-6.328390045E0,9.900411987E-1
2.498161167E0,-5.667065277E0,-6.611900482E0,3.802093506E-1
2.508230167E0,-5.459447021E0,-6.807843018E0,1.426533508E-1
2.518300167E0,-5.876479797E0,-7.363936615E0,3.032693481E-1
2.528369167E0,-5.833369446E0,-7.583529968E0,9.150471497E-1
2.538439167E0,-5.834566956E0,-7.016658783E0,1.660796356E0
2.548508167E0,-6.125711517E0,-6.045927429E0,2.112107849E0
2.558578167E0,-6.447242889E0,-4.943470001E0,2.379751282E0
2.568648167E0,-6.732549591E0,-4.022435303E0,2.776576080E0
2.578717167E0,-7.087611237E0,-3.506009216E0,3.168311462E0
2.588787167E0,-7.408992920E0,-3.587290192E0,2.981200562E0
2.598856167E0,-7.290140076E0,-4.256099396E0,1.833537140E0
2.608926167E0,-6.617738342E0,-5.071902924E0,6.667135620E-1
2.618995167E0,-5.968688049E0,-5.735772400E0,2.332150269E-1
2.629065167E0,-5.592669983E0,-6.194119263E0,4.355941772E-1
2.639135167E0,-5.445376282E0,-6.576124878E0,1.059347076E0
2.649204167E0,-5.442382507E0,-6.980583801E0,1.683399353E0
2.659274167E0,-5.435047760E0,-7.393574982E0,2.052980804E0
2.669343167E0,-5.417683868E0,-7.761659546E0,2.151326294E0
2.679413167E0,-5.592071228E0,-7.865393829E0,2.135159912E0
2.689482167E0,-5.798791351E0,-7.551795959E0,1.905238037E0
2.699552167E0,-5.941744080E0,-7.089407501E0,1.478924561E0
2.709622167E0,-5.908064117E0,-6.744075623E0,1.106349335E0
2.719691167E0,-5.829776917E0,-6.536008301E0,8.452922058E-1
2.729761167E0,-5.637726288E0,-6.424340515E0,7.388635254E-1
2.739830167E0,-5.448220367E0,-6.342760162E0,7.256909180E-1
2.749900167E0,-5.276377716E0,-6.300547943E0,7.563771057E-1
2.759969167E0,-5.051245880E0,-6.339017944E0,7.966433716E-1
2.770039167E0,-4.859943695E0,-6.586303711E0,1.041085052E0
2.780109167E0,-4.855303345E0,-7.167545013E0,1.514400787E0
2.790178167E0,-5.085075531E0,-7.895481262E0,2.110760651E0
2.800248167E0,-5.452261963E0,-8.663085022E0,2.512375488E0
2.810317708E0,-5.697003021E0,-9.283694458E0,2.430645447E0
2.820387708E0,-5.728437653E0,-9.517059174E0,1.934876404E0
2.830457708E0,-5.609584808E0,-9.487121429E0,1.377136230E0
2.840526708E0,-5.368885345E0,-9.386380920E0,1.024768982E0
2.850596708E0,-5.219346313E0,-9.227710876E0,1.005758514E0
2.860665708E0,-5.160368958E0,-9.219627686E0,9.752220154E-1
2.870735708E0,-5.124293976E0,-9.380992126E0,1.047970734E0
2.880804708E0,-5.062771912E0,-9.618997192E0,1.321302338E0
2.890874708E0,-4.886438599E0,-9.972412262E0,1.626367950E0
2.900943708E0,-4.590803375E0,-1.024469604E1,1.925146637E0
2.911013708E0,-4.322411499E0,-1.039573196E1,2.095791779E0
2.921083708E0,-4.159250793E0,-1.052566177E1,2.066303101E0
2.931152708E0,-4.068389740E0,-1.059317139E1,1.923500061E0
2.941222708E0,-4.148922272E0,-1.059122543E1,1.683399353E0
2.951291708E0,-4.400099945E0,-1.038285873E1,1.323397980E0
2.961361708E0,-4.773273926E0,-9.765093384E0,1.105301514E0
2.971430708E0,-5.183121643E0,-8.706494751E0,1.051114197E0
2.981500708E0,-5.328619080E0,-7.752827911E0,1.079704742E0
2.991570708E0,-5.412444763E0,-7.150181122E0,1.019529877E0
3.001639708E0,-5.444927216E0,-6.878047028E0,8.851094055E-1
3.011709708E0,-5.405858459E0,-6.890471191E0,6.577322388E-1
3.021778708E0,-5.304369507E0,-6.919810181E0,5.328918457E-1
3.031848708E0,-5.207670593E0,-6.882687378E0,6.011499023E-1
3.041918708E0,-4.994813232E0,-7.117548981E0,6.339317322E-1
3.051987708E0,-4.618645477E0,-7.709268494E0,8.156538391E-1
3.062057708E0,-4.273313599E0,-8.284522247E0,9.437873840E-1
3.072126708E0,-4.003125458E0,-8.546926575E0,1.228495331E0
