"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.441778458E0,-6.712099910E-1,2.205200344E-1,-9.193706512E-2
2.451808458E0,-4.543248117E-1,4.279507101E-1,6.843982637E-2
2.461839458E0,-2.058150172E-1,3.397218883E-1,1.835958064E-1
2.471870458E0,6.431983784E-3,1.395760030E-1,2.628834546E-1
2.481901458E0,1.345963329E-1,-5.801393464E-2,3.307300806E-1
2.491932458E0,1.847708225E-1,-1.966519803E-1,3.579992354E-1
2.501962458E0,1.662370712E-1,-2.520594001E-1,3.537774682E-1
2.511993458E0,8.042202890E-2,-2.419295013E-1,3.417530060E-1
2.522024458E0,-4.673705250E-2,-2.265910804E-1,3.264342546E-1
2.532055458E0,-1.843385845E-1,-2.063558549E-1,3.032170832E-1
2.542086458E0,-3.011893630E-1,-1.716993898E-1,2.753691971E-1
2.552116458E0,-3.710808456E-1,-1.340982169E-1,2.568205595E-1
2.562147458E0,-3.876497447E-1,-9.091201425E-2,2.499965876E-1
2.572178458E0,-3.668432534E-1,-4.386434704E-2,2.449176759E-1
2.582209458E0,-3.256930709E-1,-1.454587746E-2,2.416975945E-1
2.592240458E0,-2.762354910E-1,-1.997526363E-2,2.375057787E-1
2.602271458E0,-2.335972935E-1,-4.674804211E-2,2.321085036E-1
2.612301458E0,-1.968494058E-1,-7.048639655E-2,2.262519449E-1
2.622332458E0,-1.770069003E-1,-8.971046656E-2,2.151002735E-1
2.632363458E0,-1.640173346E-1,-8.170260489E-2,1.974554956E-1
2.642394458E0,-1.554521471E-1,-6.220086291E-2,1.873143464E-1
2.652425458E0,-1.481361836E-1,-4.119118676E-2,1.793483049E-1
2.662455458E0,-1.411449313E-1,-3.005333617E-2,1.753473282E-1
2.672486458E0,-1.378721744E-1,-3.014947660E-2,1.700284630E-1
2.682517458E0,-1.327239275E-1,-3.757870570E-2,1.670492291E-1
2.692548458E0,-1.298841983E-1,-3.787564859E-2,1.634196192E-1
2.702579375E0,-1.315644532E-1,-3.995409608E-2,1.546659023E-1
2.712610375E0,-1.298161000E-1,-4.318024963E-2,1.345041841E-1
2.722640375E0,-1.312542409E-1,-4.709347337E-2,1.120461673E-1
2.732671375E0,-1.319368035E-1,-3.631485999E-2,8.579192311E-2
2.742702375E0,-1.290886700E-1,-2.914256603E-2,6.263655424E-2
2.752733375E0,-1.258515865E-1,-1.163334679E-2,3.534394875E-2
2.762764375E0,-1.201054826E-1,1.145158149E-2,1.235651225E-2
2.772794375E0,-1.108938679E-1,3.163914010E-2,-3.891700413E-3
2.782825375E0,-1.004223302E-1,3.550508618E-2,-1.412857324E-2
2.792856375E0,-9.115958959E-2,2.272510529E-2,-1.934970170E-2
2.802887375E0,-8.030506968E-2,-1.155813038E-2,-2.434637584E-2
2.812918375E0,-7.248416543E-2,-4.296479002E-2,-3.060214035E-2
2.822949375E0,-6.304115802E-2,-6.576462090E-2,-2.864216641E-2
