"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.042170275E2,5.232973309E1,5.044805612E0,-3.433729522E-3,1.990881165E1,8.047817230E1,4.788570594E0,3.300625502E0
1.052170281E2,5.232976757E1,5.045092589E0,-1.696239896E-1,1.975799714E1,7.813940430E1,4.785920453E0,3.304467044E0
1.062170274E2,5.232982720E1,5.045365241E0,6.250078361E-1,1.969715196E1,7.497275543E1,4.790200376E0,3.298259752E0
1.072170278E2,5.232985615E1,5.045641503E0,-5.192097714E-1,1.908870768E1,7.497275543E1,4.781451959E0,3.310929506E0
1.082170273E2,5.232989565E1,5.045901265E0,-1.861998340E0,1.879700576E1,7.649597931E1,4.778345580E0,3.315411068E0
1.092170273E2,5.232991953E1,5.046164920E0,-7.198315002E-1,1.861925239E1,8.430320740E1,4.778819056E0,3.314728565E0
1.102170283E2,5.232992773E1,5.046423552E0,-1.099144530E0,1.811357084E1,9.000000000E1,4.777226994E0,3.317022654E0
1.112170278E2,5.232991949E1,5.046680151E0,-7.876524590E-1,1.772806299E1,9.512395477E1,4.788097131E0,3.301312299E0
1.122170278E2,5.232989628E1,5.046919927E0,-1.942733902E0,1.714773612E1,1.016615448E2,4.791666878E0,3.296128875E0
1.132170273E2,5.232986375E1,5.047155243E0,-1.637499752E-1,1.659055279E1,1.032454910E2,4.784233262E0,3.306909301E0
1.142170274E2,5.232981904E1,5.047367751E0,-3.250540886E-2,1.599116435E1,1.108511887E2,4.779215696E0,3.314156659E0
1.152170281E2,5.232976483E1,5.047569359E0,-5.594936525E-1,1.553972744E1,1.153340073E2,4.774221611E0,3.321346871E0
1.162170273E2,5.232969884E1,5.047760811E0,-6.204377022E-1,1.531782958E1,1.201959000E2,4.774146852E0,3.321454330E0
1.172170277E2,5.232963221E1,5.047944251E0,-7.404623693E-1,1.482671641E1,1.223647461E2,4.770905122E0,3.326109040E0
1.182170269E2,5.232956288E1,5.048111345E0,-3.334423024E-1,1.432072947E1,1.292215424E2,4.756563838E0,3.346585945E0
1.192170278E2,5.232948409E1,5.048253144E0,-9.625031520E-2,1.370466613E1,1.349305115E2,4.755936961E0,3.347476759E0
1.202170273E2,5.232939664E1,5.048386407E0,-5.351092350E-1,1.345785065E1,1.373849182E2,4.778273597E0,3.315514811E0
1.212170268E2,5.232930791E1,5.048501808E0,2.077153046E-1,1.320510036E1,1.423645935E2,4.884349460E0,3.157161285E0
1.222170273E2,5.232921504E1,5.048621525E0,-1.044272732E0,1.298784276E1,1.414951019E2,5.092897423E0,2.808368364E0
1.232170274E2,5.232912849E1,5.048778350E0,-1.449651334E0,1.285499732E1,1.249264755E2,5.390386955E0,2.183635845E0
1.242170268E2,5.232909900E1,5.048916715E0,-1.220983810E0,1.154153675E1,1.134478378E2,4.813995955E0,3.263430707E0
1.252170271E2,5.232908809E1,5.049089819E0,-4.559787512E-1,1.075628799E1,1.118185196E2,4.784279263E0,3.306842749E0
1.262170269E2,5.232905635E1,5.049219259E0,9.158407338E-2,9.781662557E0,1.118185196E2,4.768551609E0,3.329482330E0
1.272170265E2,5.232902592E1,5.049326240E0,6.166845942E-1,8.640976758E0,1.145943298E2,4.760779372E0,3.340586297E0
1.282170271E2,5.232899554E1,5.049408630E0,6.992156114E-1,7.460358696E0,1.226719742E2,4.744611947E0,3.363509254E0
1.292170266E2,5.232896242E1,5.049477320E0,1.401840250E0,6.545118350E0,1.275391846E2,4.733015617E0,3.379807716E0
1.302170264E2,5.232893407E1,5.049547766E0,7.694851542E-1,5.814521490E0,1.263252106E2,4.727674874E0,3.387274320E0
1.312170272E2,5.232889968E1,5.049597124E0,1.018567673E0,5.331372894E0,1.263252106E2,4.727646924E0,3.387313330E0
1.322170302E2,5.232886694E1,5.049648427E0,1.619867305E0,4.867066410E0,1.263252106E2,4.722023296E0,3.395148454E0
1.330019417E2,5.232901116E1,5.049432227E0,1.055978012E1,6.399999857E-1,3.360937500E2,3.850955408E1,3.200000000E1
1.343769419E2,5.232869227E1,5.049969256E0,1.194545746E0,3.630000114E0,1.093359375E2,5.459800950E0,4.000000000E0
1.353769422E2,5.232868544E1,5.050022565E0,2.495143890E0,3.630000114E0,1.139062500E2,3.557944836E0,4.000000000E0
1.363769418E2,5.232867165E1,5.050067743E0,2.940151215E0,3.890000105E0,1.142578125E2,3.535533906E0,3.000000000E0
1.373769421E2,5.232865392E1,5.050122058E0,2.132167816E0,4.789999962E0,1.156640625E2,3.535533906E0,3.000000000E0
1.383769418E2,5.232862429E1,5.050184168E0,2.648036957E0,6.329999924E0,1.244531250E2,3.535533906E0,3.000000000E0
1.393769422E2,5.232859366E1,5.050254324E0,3.704494476E0,6.329999924E0,1.265625000E2,3.535533906E0,3.000000000E0
1.403769429E2,5.232854236E1,5.050340239E0,1.687099457E0,6.679999828E0,1.290234375E2,3.535533906E0,3.000000000E0
1.413769436E2,5.232850653E1,5.050413832E0,1.383266449E0,6.559999943E0,1.276171875E2,3.535533906E0,3.000000000E0
1.423769449E2,5.232847648E1,5.050495639E0,1.442592621E0,6.559999943E0,1.216406250E2,3.535533906E0,3.000000000E0
1.433769450E2,5.232845121E1,5.050590858E0,1.899013519E0,6.559999943E0,1.142578125E2,3.535533906E0,3.000000000E0
1.443769435E2,5.232844228E1,5.050677443E0,1.715724945E0,6.489999771E0,1.002781143E2,3.535533906E0,3.000000000E0
1.453769431E2,5.232844903E1,5.050770063E0,1.729213715E0,6.590000153E0,8.035046387E1,3.535533906E0,3.000000000E0
1.463769424E2,5.232845084E1,5.050866681E0,1.729217179E0,6.590000153E0,7.739749908E1,4.610512376E0,3.545096989E0
1.473769403E2,5.232846295E1,5.050961982E0,2.022857246E0,6.519999981E0,7.394749451E1,4.610512370E0,3.545096997E0
1.483769349E2,5.232848312E1,5.051048139E0,2.172332344E0,6.519999981E0,6.561018372E1,4.610512393E0,3.545096967E0
1.493769326E2,5.232850832E1,5.051125980E0,1.981108861E0,6.179999828E0,6.113501358E1,4.610512431E0,3.545096917E0
1.503769307E2,5.232853145E1,5.051189394E0,2.102690637E0,5.909999847E0,5.637589645E1,4.610512474E0,3.545096862E0
1.513769304E2,5.232856915E1,5.051225294E0,1.864103787E0,5.429999828E0,5.447773361E1,4.610512553E0,3.545096759E0
1.523769289E2,5.232858209E1,5.051259692E0,2.280545769E0,4.260000229E0,5.447773361E1,4.610512587E0,3.545096714E0
1.533769305E2,5.232860261E1,5.051299255E0,2.714322625E0,4.260000229E0,5.180637741E1,4.610512629E0,3.545096660E0
1.543769311E2,5.232861510E1,5.051323110E0,3.016385253E0,3.680000067E0,5.180637741E1,4.610512659E0,3.545096621E0
1.553769320E2,5.232861361E1,5.051323208E0,3.160427551E0,2.230000019E0,5.180637741E1,4.610512664E0,3.545096615E0
1.563769333E2,5.232861138E1,5.051319346E0,3.039455523E0,7.200000286E-1,5.180637741E1,4.610512667E0,3.545096611E0
1.573769336E2,5.232862841E1,5.051350467E0,3.119961132E0,1.889999986E0,5.180637741E1,4.610512697E0,3.545096572E0
1.583769333E2,5.232865181E1,5.051383209E0,2.903469433E0,1.889999986E0,4.878693771E1,4.610512749E0,3.545096505E0
1.593769344E2,5.232868745E1,5.051445737E0,2.938321388E0,3.849999905E0,4.507237625E1,4.610512812E0,3.545096423E0
1.603769351E2,5.232873479E1,5.051525269E0,3.038176508E0,5.940000057E0,4.258248138E1,4.610512899E0,3.545096309E0
1.613769355E2,5.232879494E1,5.051587504E0,3.286285680E0,7.170000076E0,4.258248138E1,4.610513023E0,3.545096148E0
1.623769361E2,5.232883502E1,5.051655005E0,3.148651405E0,7.170000076E0,4.258248138E1,4.610513157E0,3.545095974E0
1.633769362E2,5.232887884E1,5.051720730E0,3.513397752E0,7.389999866E0,4.258248138E1,8.072286124E0,3.545095749E0
1.643769363E2,5.232892239E1,5.051778902E0,3.490938133E0,8.449999809E0,1.757815509E0,1.472043724E1,3.545095491E0
1.653769366E2,5.232909605E1,5.051565863E0,3.520480759E0,9.590000153E0,3.236261292E2,4.610513759E0,3.545095190E0
1.663769369E2,5.232916428E1,5.051512793E0,1.643011268E0,1.003173544E1,3.227833252E2,4.801575275E0,3.281678216E0
1.673769382E2,5.232925530E1,5.051392335E0,1.642759005E0,1.136729150E1,3.224328308E2,4.799361125E0,3.284915498E0
1.683769375E2,5.232934790E1,5.051257429E0,1.517900799E0,1.260467970E1,3.199219360E2,4.787857782E0,3.301659414E0
1.693769386E2,5.232946375E1,5.051079892E0,2.154084171E0,1.404705607E1,3.136726685E2,4.748779778E0,3.357622321E0
1.703769382E2,5.232955527E1,5.050913027E0,2.894730459E0,1.465355284E1,3.083244019E2,4.744948108E0,3.363035011E0
1.713769387E2,5.232963641E1,5.050721666E0,3.513175710E0,1.507421917E1,3.016363525E2,4.746245394E0,3.361203905E0
