"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.090807875E0,3.967844844E-1,-8.889947087E-2,-5.698801875E-1
1.100836875E0,5.606027246E-1,1.971392334E-2,-6.502467990E-1
1.110865875E0,6.846842170E-1,4.546269402E-2,-6.254115105E-1
1.120894875E0,8.126236796E-1,5.503321439E-2,-5.185196400E-1
1.130923875E0,9.337024093E-1,6.846619397E-2,-3.827646971E-1
1.140952875E0,1.006303191E0,4.546899721E-2,-2.699795067E-1
1.150981875E0,9.993951917E-1,-1.205528248E-2,-2.208673358E-1
1.161010875E0,9.175428152E-1,-7.935948670E-2,-2.209504545E-1
1.171039875E0,7.828851342E-1,-1.687375754E-1,-2.447061092E-1
1.181069875E0,5.992875099E-1,-2.813402712E-1,-2.760376632E-1
1.191098875E0,3.952400982E-1,-3.658964336E-1,-3.148369789E-1
1.201127875E0,1.719154865E-1,-4.578655362E-1,-3.704780638E-1
1.211156875E0,-5.989352614E-2,-5.702698827E-1,-4.353958070E-1
1.221185875E0,-2.542324662E-1,-6.300074458E-1,-5.023086071E-1
1.231214875E0,-4.149584770E-1,-6.362951994E-1,-5.686742663E-1
1.241243875E0,-5.547642112E-1,-5.897393227E-1,-6.070933938E-1
1.251272875E0,-6.502462626E-1,-4.986530840E-1,-5.959835052E-1
1.261301875E0,-7.178642750E-1,-3.950493634E-1,-5.526473522E-1
1.271330875E0,-7.667223215E-1,-3.081445396E-1,-4.624769390E-1
1.281360875E0,-7.885201573E-1,-2.393867075E-1,-3.327528238E-1
1.291389875E0,-7.670071721E-1,-1.923848540E-1,-1.705346107E-1
1.301418875E0,-6.988032460E-1,-1.969840378E-1,-3.088334203E-2
1.311447875E0,-5.975136757E-1,-2.140626311E-1,5.171273649E-2
1.321476875E0,-4.723867774E-1,-1.960329115E-1,7.931596041E-2
1.331505875E0,-3.473007679E-1,-1.609345824E-1,6.087197363E-2
1.341534875E0,-2.411778122E-1,-1.260804832E-1,1.211411972E-2
1.351563875E0,-1.559612006E-1,-8.873578161E-2,-4.373023659E-2
1.361592875E0,-9.895169735E-2,-2.944022976E-2,-1.002278700E-1
1.371622875E0,-6.374151260E-2,6.589294225E-2,-1.605817527E-1
1.381651875E0,-5.596319959E-2,1.752842516E-1,-2.218191773E-1
1.391680875E0,-8.437806368E-2,2.770697474E-1,-2.786574066E-1
1.401709875E0,-1.314604729E-1,3.613041043E-1,-3.323144317E-1
1.411738875E0,-1.917866617E-1,3.931243420E-1,-3.839201033E-1
1.421767875E0,-2.755094767E-1,3.307130039E-1,-4.305859208E-1
1.431796750E0,-3.669017255E-1,1.882317364E-1,-4.513247609E-1
1.441825750E0,-4.419250488E-1,2.050523087E-2,-4.398312569E-1
1.451854750E0,-4.912832975E-1,-1.589263231E-1,-3.959738016E-1
1.461883750E0,-5.060017705E-1,-3.289553225E-1,-3.254215717E-1
1.471913750E0,-4.817065299E-1,-4.593607187E-1,-2.571812570E-1
1.481942750E0,-4.270801544E-1,-5.409418344E-1,-1.987669468E-1
1.491971750E0,-3.612297773E-1,-5.571032166E-1,-1.053107679E-1
1.502000750E0,-2.963121533E-1,-5.222965479E-1,7.546246052E-2
1.512029750E0,-2.433096915E-1,-4.956063330E-1,2.541022599E-1
1.522058750E0,-2.275924534E-1,-4.746138155E-1,3.713677227E-1
1.532087750E0,-2.518306971E-1,-4.180408120E-1,4.277721345E-1
1.542116750E0,-3.432525992E-1,-4.148621261E-1,5.019353628E-1
1.552145750E0,-4.743712246E-1,-4.265909493E-1,5.436931849E-1
1.562175750E0,-6.237982512E-1,-4.540058970E-1,5.519449115E-1
1.572204750E0,-7.590255737E-1,-4.446336925E-1,5.300478339E-1
1.582233750E0,-8.364388347E-1,-3.390548825E-1,4.672880769E-1
1.592262750E0,-8.154765368E-1,-1.493914723E-1,3.563069403E-1
1.602291750E0,-6.892718673E-1,7.619421929E-2,2.218650728E-1
1.612320750E0,-4.925329983E-1,3.492598534E-1,9.835459292E-2
1.622349750E0,-2.780629098E-1,5.787177682E-1,4.360217601E-3
1.632378750E0,-7.396758348E-2,7.259194255E-1,-4.006929696E-2
1.642407750E0,1.157683656E-1,8.011490107E-1,-2.105706371E-2
1.652436750E0,2.875310779E-1,8.068074584E-1,6.059678644E-2
1.662466750E0,4.513697028E-1,7.196960449E-1,2.105685622E-1
1.672495750E0,5.933462381E-1,4.946754873E-1,3.804633319E-1
1.682524750E0,6.916688085E-1,2.577813566E-1,6.017000079E-1
1.692553750E0,7.447216511E-1,6.953899562E-2,8.707525134E-1
1.702582750E0,7.601048350E-1,-4.784658179E-2,1.158748984E0
1.712611750E0,7.165650725E-1,-8.594043553E-2,1.393037081E0
1.722640750E0,6.251794696E-1,-7.734027505E-2,1.520298839E0
1.732669750E0,4.775303602E-1,-2.662756294E-2,1.534042835E0
1.742698750E0,2.893754840E-1,6.016795710E-2,1.473411560E0
1.752727750E0,8.194265515E-2,1.880729347E-1,1.352342367E0
1.762757750E0,-1.138119698E-1,3.033531904E-1,1.193384886E0
1.772786750E0,-2.930427194E-1,3.612894416E-1,1.021003366E0
1.782815750E0,-4.453816414E-1,3.752068579E-1,8.364116549E-1
1.792844750E0,-5.586357713E-1,3.792293072E-1,6.546849608E-1
1.802873750E0,-6.129420996E-1,3.604891598E-1,4.846651554E-1
1.812902750E0,-5.842121840E-1,3.179576695E-1,3.300257623E-1
1.822931750E0,-4.859719872E-1,2.901722193E-1,2.485882789E-1
1.832960750E0,-3.374048769E-1,2.544160783E-1,2.331688404E-1
1.842989750E0,-1.673548222E-1,2.099042833E-1,2.438241839E-1
1.853019750E0,2.820369788E-3,1.645253450E-1,2.486226708E-1
1.863048750E0,1.601694226E-1,1.503908783E-1,2.412582636E-1
1.873077750E0,3.216216862E-1,1.762571037E-1,2.121136934E-1
1.883106750E0,4.786809385E-1,2.309918106E-1,1.793532819E-1
1.893135750E0,5.979652405E-1,3.247350752E-1,1.709190458E-1
1.903164750E0,6.727117300E-1,4.202072620E-1,1.779510230E-1
1.913193750E0,7.006730437E-1,4.857077301E-1,1.924607158E-1
1.923222750E0,6.875369549E-1,5.363959074E-1,2.242911607E-1
1.933251750E0,6.403231025E-1,5.518672466E-1,2.433804423E-1
1.943280750E0,5.538293123E-1,5.212554932E-1,2.618484795E-1
1.953310750E0,4.257355630E-1,4.388735592E-1,2.915981114E-1
1.963339750E0,2.726525068E-1,3.548697233E-1,3.212258518E-1
1.973368750E0,1.098372117E-1,2.814871073E-1,3.415082097E-1
1.983397750E0,-3.035813943E-2,1.947167069E-1,3.665020168E-1
1.993426750E0,-1.300402582E-1,7.986016572E-2,3.882563114E-1
2.003455750E0,-1.855841279E-1,-5.890357122E-2,3.990164995E-1
2.013484750E0,-1.941472441E-1,-1.803738028E-1,4.068171680E-1
2.023513750E0,-1.667751819E-1,-2.205777764E-1,3.936754167E-1
2.033542750E0,-1.062098369E-1,-1.911493242E-1,3.614298701E-1
2.043571750E0,-2.135035396E-2,-1.322739422E-1,3.128614724E-1
2.053601750E0,6.731000543E-2,-7.648950070E-2,2.528551221E-1
2.063630750E0,1.490599960E-1,-1.779609732E-2,1.844600737E-1
2.073659750E0,1.929552853E-1,9.980270267E-2,1.170850322E-1
2.083688750E0,1.737461090E-1,2.647036016E-1,4.220136255E-2
2.093717750E0,4.853918031E-2,4.324822128E-1,-3.224996850E-2
2.103746750E0,-1.584517658E-1,5.968962908E-1,-9.482398629E-2
2.113775750E0,-4.222935438E-1,7.373151779E-1,-1.562726945E-1
2.123804750E0,-6.929468513E-1,8.058565259E-1,-2.264268845E-1
2.133833750E0,-8.863722086E-1,7.875326276E-1,-3.079400957E-1
2.143862750E0,-9.647343755E-1,7.510337234E-1,-3.160927296E-1
2.153892750E0,-8.923134804E-1,7.239629626E-1,-3.463505208E-1
2.163921750E0,-7.317822576E-1,6.412674189E-1,-3.977364004E-1
2.173950750E0,-5.385685563E-1,4.325195253E-1,-5.090133548E-1
2.183979750E0,-3.233548701E-1,3.063395619E-1,-7.079159021E-1
2.194008750E0,-1.293699741E-1,3.871665001E-1,-8.597121239E-1
2.204037750E0,8.597163856E-2,5.935530663E-1,-8.881424665E-1
2.214066750E0,3.540374339E-1,6.124433875E-1,-8.177588582E-1
2.224095750E0,6.184033155E-1,4.349856973E-1,-6.410559416E-1
